-40.	6.32463342190551
-39.999	6.32455436754682
-39.998	6.32447530991077
-39.997	6.32439625140854
-39.996	6.32431719423333
-39.995	6.3242381357601
-39.994	6.32415907406606
-39.993	6.32408001174824
-39.992	6.32400095075383
-39.991	6.32392188931784
-39.99	6.32384282689341
-39.989	6.32376376348051
-39.988	6.32368469907934
-39.987	6.32360563369015
-39.986	6.3235265673131
-39.985	6.32344749994819
-39.984	6.32336843159509
-39.983	6.32328936225356
-39.982	6.32321029192356
-39.981	6.3231312206051
-39.98	6.32305214829822
-39.979	6.32297307500297
-39.978	6.32289400071934
-39.977	6.32281492544722
-39.976	6.32273584918643
-39.975	6.32265677193691
-39.974	6.32257769369864
-39.973	6.32249861447168
-39.972	6.32241953425607
-39.971	6.32234045305182
-39.97	6.32226137085884
-39.969	6.32218228767698
-39.968	6.32210320350609
-39.967	6.32202411834612
-39.966	6.32194503219708
-39.965	6.32186594505902
-39.964	6.32178685693199
-39.963	6.32170776781602
-39.962	6.32162867771112
-39.961	6.3215495866172
-39.96	6.32147049453413
-39.959	6.32139140146172
-39.958	6.32131230739991
-39.957	6.32123321234866
-39.956	6.32115411630802
-39.955	6.32107501927803
-39.954	6.32099592125874
-39.953	6.32091682225017
-39.952	6.32083772225229
-39.951	6.32075862126497
-39.95	6.32067951928803
-39.949	6.32060041632135
-39.948	6.3205213123649
-39.947	6.32044220741868
-39.946	6.32036310148273
-39.945	6.32028399455712
-39.944	6.32020488664188
-39.943	6.32012577773699
-39.942	6.32004666784237
-39.941	6.31996755695787
-39.94	6.31988844508331
-39.939	6.31980933221861
-39.938	6.31973021836374
-39.937	6.31965110351872
-39.936	6.31957198768361
-39.935	6.31949287085846
-39.934	6.3194137530433
-39.933	6.31933463423814
-39.932	6.31925551444293
-39.931	6.31917639365756
-39.93	6.31909727188184
-39.929	6.31901814911562
-39.928	6.31893902535885
-39.927	6.31885990061152
-39.926	6.31878077487366
-39.925	6.31870164814532
-39.924	6.31862252042656
-39.923	6.3185433917174
-39.922	6.31846426201784
-39.921	6.3183851313278
-39.92	6.31830599964713
-39.919	6.31822686697566
-39.918	6.31814773331326
-39.917	6.3180685986599
-39.916	6.3179894630156
-39.915	6.31791032638038
-39.914	6.31783118875431
-39.913	6.31775205013743
-39.912	6.31767291052975
-39.911	6.31759376993126
-39.91	6.31751462834185
-39.909	6.31743548576134
-39.908	6.31735634218958
-39.907	6.31727719762648
-39.906	6.317198052072
-39.905	6.31711890552618
-39.904	6.31703975798905
-39.903	6.31696060946067
-39.902	6.31688145994108
-39.901	6.3168023094303
-39.9	6.31672315792829
-39.899	6.31664400543495
-39.898	6.3165648519501
-39.897	6.31648569747357
-39.896	6.31640654200529
-39.895	6.31632738554522
-39.894	6.3162482280934
-39.893	6.31616906964986
-39.892	6.31608991021467
-39.891	6.31601074978786
-39.89	6.31593158836944
-39.889	6.31585242595939
-39.888	6.31577326255758
-39.887	6.31569409816384
-39.886	6.31561493277801
-39.885	6.31553576640001
-39.884	6.31545659902982
-39.883	6.31537743066746
-39.882	6.31529826131298
-39.881	6.31521909096643
-39.88	6.31513991962785
-39.879	6.31506074729726
-39.878	6.31498157397461
-39.877	6.3149023996598
-39.876	6.31482322435263
-39.875	6.31474404805296
-39.874	6.3146648707607
-39.873	6.31458569247584
-39.872	6.31450651319839
-39.871	6.31442733292842
-39.87	6.31434815166596
-39.869	6.31426896941107
-39.868	6.31418978616375
-39.867	6.31411060192396
-39.866	6.31403141669159
-39.865	6.31395223046645
-39.864	6.31387304324839
-39.863	6.31379385503732
-39.862	6.31371466583325
-39.861	6.31363547563617
-39.86	6.31355628444615
-39.859	6.31347709226325
-39.858	6.31339789908749
-39.857	6.31331870491889
-39.856	6.3132395097574
-39.855	6.31316031360292
-39.854	6.31308111645525
-39.853	6.31300191831424
-39.852	6.31292271917982
-39.851	6.31284351905197
-39.85	6.31276431793071
-39.849	6.31268511581609
-39.848	6.31260591270817
-39.847	6.31252670860699
-39.846	6.31244750351255
-39.845	6.31236829742481
-39.844	6.31228909034365
-39.843	6.3122098822689
-39.842	6.31213067320039
-39.841	6.31205146313805
-39.84	6.31197225208187
-39.839	6.31189304003187
-39.838	6.31181382698811
-39.837	6.31173461295063
-39.836	6.31165539791948
-39.835	6.31157618189467
-39.834	6.31149696487612
-39.833	6.31141774686373
-39.832	6.31133852785731
-39.831	6.31125930785671
-39.83	6.31118008686186
-39.829	6.31110086487276
-39.828	6.31102164188944
-39.827	6.31094241791195
-39.826	6.31086319294034
-39.825	6.31078396697466
-39.824	6.31070474001489
-39.823	6.31062551206097
-39.822	6.31054628311277
-39.821	6.3104670531701
-39.82	6.31038782223283
-39.819	6.3103085903009
-39.818	6.31022935737431
-39.817	6.3101501234531
-39.816	6.31007088853731
-39.815	6.309991652627
-39.814	6.3099124157222
-39.813	6.3098331778229
-39.812	6.30975393892903
-39.811	6.30967469904045
-39.81	6.30959545815696
-39.809	6.30951621627844
-39.808	6.30943697340486
-39.807	6.30935772953621
-39.806	6.30927848467254
-39.805	6.3091992388139
-39.804	6.30911999196034
-39.803	6.30904074411189
-39.802	6.30896149526851
-39.801	6.30888224543012
-39.8	6.30880299459651
-39.799	6.30872374276732
-39.798	6.30864448994215
-39.797	6.30856523612063
-39.796	6.30848598130239
-39.795	6.30840672548711
-39.794	6.30832746867448
-39.793	6.3082482108642
-39.792	6.30816895205599
-39.791	6.3080896922496
-39.79	6.30801043144479
-39.789	6.30793116964135
-39.788	6.30785190683906
-39.787	6.30777264303774
-39.786	6.30769337823722
