0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.564554835801508448e+00 -9.563734784769857555e-02
2.000000000000000111e-01 1.526609541436460882e+00 -9.549081747119923802e-02
3.000000000000000444e-01 1.491826945885058819e+00 -9.525316167436517767e-02
4.000000000000000222e-01 1.459784856430270672e+00 -9.494038741149757321e-02
5.000000000000000000e-01 1.430142061427416067e+00 -9.456414857573169908e-02
6.000000000000000888e-01 1.402618992003311194e+00 -9.413285864084623700e-02
7.000000000000000666e-01 1.376983888376563714e+00 -9.365243422113583849e-02
8.000000000000000444e-01 1.353042685911889365e+00 -9.312679376951682464e-02
9.000000000000000222e-01 1.330631478845187843e+00 -9.255818677337618317e-02
