0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.636977432712849678e+00 -9.557347767238827396e-02
2.000000000000000111e-01 1.671452756675907869e+00 -9.530113398063526364e-02
3.000000000000000444e-01 1.710347476562958491e+00 -9.480400103574423976e-02
4.000000000000000222e-01 1.754662265867644955e+00 -9.400580107503296590e-02
5.000000000000000000e-01 1.805827345472835299e+00 -9.278475440218360293e-02
6.000000000000000888e-01 1.865997617700722033e+00 -9.093423554958504629e-02
7.000000000000000666e-01 1.938672933039822244e+00 -8.806975230200270177e-02
8.000000000000000444e-01 2.030231733431846930e+00 -8.336196636207260369e-02
9.000000000000000222e-01 2.154930526200061536e+00 -7.445691321632154358e-02
