0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.578556785284621622e+00 -9.562577370578261016e-02
2.000000000000000111e-01 1.553649818137934124e+00 -9.546048749179404658e-02
3.000000000000000444e-01 1.531149133022965403e+00 -9.518863717152854786e-02
4.000000000000000222e-01 1.510801050493642439e+00 -9.481784238799476072e-02
5.000000000000000000e-01 1.492406334092429843e+00 -9.435049636829885567e-02
6.000000000000000888e-01 1.475809592349626165e+00 -9.378406873116752751e-02
7.000000000000000666e-01 1.460892160047548849e+00 -9.311082826120289924e-02
8.000000000000000444e-01 1.447567581991578756e+00 -9.231691672341463262e-02
9.000000000000000222e-01 1.435779217755300818e+00 -9.138054366918639537e-02
