0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.368313777129944286e+00 -9.549069004372710834e-02
2.000000000000000111e-01 1.330588023234179351e+00 -9.535979562495379425e-02
3.000000000000000444e-01 1.296008212450446395e+00 -9.514098814509641677e-02
4.000000000000000222e-01 1.264138624742780825e+00 -9.485208771757232260e-02
5.000000000000000000e-01 1.234627922690006985e+00 -9.450650045341690841e-02
6.000000000000000888e-01 1.207188644416103518e+00 -9.411442409686356092e-02
7.000000000000000666e-01 1.181582594226709526e+00 -9.368367359770531089e-02
8.000000000000000444e-01 1.157610198421396452e+00 -9.322025931173436031e-02
9.000000000000000222e-01 1.135102596457832513e+00 -9.272879979000747674e-02
