0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.592795800429424036e+00 -9.561336545695776901e-02
2.000000000000000111e-01 1.581619332115976828e+00 -9.542454367838211493e-02
3.000000000000000444e-01 1.572537811839903155e+00 -9.510551683434446957e-02
4.000000000000000222e-01 1.565479016002307322e+00 -9.464944511651524062e-02
5.000000000000000000e-01 1.560422191538279435e+00 -9.404029473171300613e-02
6.000000000000000888e-01 1.557400203525275195e+00 -9.325015552206003533e-02
7.000000000000000666e-01 1.556507547239761591e+00 -9.223398246861772010e-02
8.000000000000000444e-01 1.557916714966122163e+00 -9.091954810547189791e-02
9.000000000000000222e-01 1.561908251981129370e+00 -8.918737863426316748e-02
