0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.455559506587262408e+00 -9.538355117925369220e-02
2.000000000000000111e-01 1.506719774607859108e+00 -9.506587711207171998e-02
3.000000000000000444e-01 1.564482908737243383e+00 -9.448894658291627502e-02
4.000000000000000222e-01 1.630634861978548455e+00 -9.355054152566409653e-02
5.000000000000000000e-01 1.707817250419684463e+00 -9.208806876325183188e-02
6.000000000000000888e-01 1.800199908510195401e+00 -8.982407608667236643e-02
7.000000000000000666e-01 1.915009532425300254e+00 -8.623457304361321907e-02
8.000000000000000444e-01 2.066763259321695578e+00 -8.015728549367884259e-02
9.000000000000000222e-01 2.294047385481694068e+00 -6.809034836094821075e-02
