0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.382173637609066086e+00 -9.547479036820472054e-02
2.000000000000000111e-01 1.357208668182346090e+00 -9.532207943018189411e-02
3.000000000000000444e-01 1.334507166351354801e+00 -9.506781039165347613e-02
4.000000000000000222e-01 1.313805547249271788e+00 -9.472230303752193770e-02
5.000000000000000000e-01 1.294893143787168244e+00 -9.429111157605371552e-02
6.000000000000000888e-01 1.277600703680643823e+00 -9.377566789576023687e-02
7.000000000000000666e-01 1.261792277211631452e+00 -9.317347717006833896e-02
8.000000000000000444e-01 1.247359472646437206e+00 -9.247790755438911603e-02
9.000000000000000222e-01 1.234217427083337260e+00 -9.167753645470624879e-02
