0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.629458208417860154e+00 -9.558022116109717026e-02
2.000000000000000111e-01 1.655838078661803436e+00 -9.532181137115960934e-02
3.000000000000000444e-01 1.685867777560715375e+00 -9.485424896341206058e-02
4.000000000000000222e-01 1.720279556989887437e+00 -9.411344610137956090e-02
5.000000000000000000e-01 1.760108692312930989e+00 -9.299718847427550228e-02
6.000000000000000888e-01 1.806886068937829437e+00 -9.133391419693658031e-02
7.000000000000000666e-01 1.863026639515846794e+00 -8.881104104325926452e-02
8.000000000000000444e-01 1.932732524821948017e+00 -8.477887749094481507e-02
9.000000000000000222e-01 2.024637223219989846e+00 -7.752745152976911469e-02
