0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.432807893357984197e+00 -9.541159873734594843e-02
2.000000000000000111e-01 1.458824245854424051e+00 -9.514329510919455890e-02
3.000000000000000444e-01 1.488323661782326335e+00 -9.466018352985387796e-02
4.000000000000000222e-01 1.522046156125342220e+00 -9.389334585936821853e-02
5.000000000000000000e-01 1.561042838302367119e+00 -9.273270807261883852e-02
6.000000000000000888e-01 1.606880880830970026e+00 -9.099242055483970637e-02
7.000000000000000666e-01 1.662064527580688456e+00 -8.833022301510919105e-02
8.000000000000000444e-01 1.731040686541462481e+00 -8.402165134321835926e-02
9.000000000000000222e-01 1.823282028735298432e+00 -7.609004958520812489e-02
