0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.622001926723559473e+00 -9.558696965444583860e-02
2.000000000000000111e-01 1.640486085306511299e+00 -9.534281906953318009e-02
3.000000000000000444e-01 1.662012915474422536e+00 -9.490590086235074774e-02
4.000000000000000222e-01 1.687089728895331930e+00 -9.422475464779364596e-02
5.000000000000000000e-01 1.716431130289201024e+00 -9.321722813244029404e-02
6.000000000000000888e-01 1.751077610587854716e+00 -9.174730449966948809e-02
7.000000000000000666e-01 1.792624179092308978e+00 -8.957396299594468092e-02
8.000000000000000444e-01 1.843716511513506129e+00 -8.621991340872499354e-02
9.000000000000000222e-01 1.909344321940534828e+00 -8.054060378354553629e-02
