0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.447903612263708784e+00 -9.539282285981415255e-02
2.000000000000000111e-01 1.490449135052427376e+00 -9.509048755269644548e-02
3.000000000000000444e-01 1.538359209535407279e+00 -9.454105879131995127e-02
4.000000000000000222e-01 1.593012285489893154e+00 -9.365100341027125797e-02
5.000000000000000000e-01 1.656422247578478668e+00 -9.227099871415650467e-02
6.000000000000000888e-01 1.731717990604228818e+00 -9.014558750634882323e-02
7.000000000000000666e-01 1.824207896068688051e+00 -8.679132131530831185e-02
8.000000000000000444e-01 1.944231539551451116e+00 -8.113356359398196660e-02
9.000000000000000222e-01 2.117858688275255030e+00 -6.992434972291540485e-02
