0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.403462696118264796e+00 -9.544873044359940273e-02
2.000000000000000111e-01 1.399094981955160799e+00 -9.525118713310536112e-02
3.000000000000000444e-01 1.396600074005458936e+00 -9.491163364040341999e-02
4.000000000000000222e-01 1.395996996934917300e+00 -9.441494087620631859e-02
5.000000000000000000e-01 1.397360094340289072e+00 -9.373361463345498967e-02
6.000000000000000888e-01 1.400830040585080427e+00 -9.282250689930450493e-02
7.000000000000000666e-01 1.406634786164287165e+00 -9.160857530194042864e-02
8.000000000000000444e-01 1.415127548986948813e+00 -8.997026024691281987e-02
9.000000000000000222e-01 1.426857289309088728e+00 -8.769211784776270724e-02
