0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.585646395019351340e+00 -9.561965996712855353e-02
2.000000000000000111e-01 1.567516232345466332e+00 -9.544311739978564302e-02
3.000000000000000444e-01 1.551577425205789229e+00 -9.514910492600912872e-02
4.000000000000000222e-01 1.537662836028622193e+00 -9.473879001357900231e-02
5.000000000000000000e-01 1.525654310396099334e+00 -9.420663191299856465e-02
6.000000000000000888e-01 1.515477261731364766e+00 -9.353960127494641286e-02
7.000000000000000666e-01 1.507098868518820911e+00 -9.271522860505565511e-02
8.000000000000000444e-01 1.500529885621557424e+00 -9.169786013631138488e-02
9.000000000000000222e-01 1.495830769766903767e+00 -9.043176524148360818e-02
