0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.440319953798228525e+00 -9.540218860151666869e-02
2.000000000000000111e-01 1.474485636249079690e+00 -9.511644409883938944e-02
3.000000000000000444e-01 1.512978400242008137e+00 -9.459872007186438669e-02
4.000000000000000222e-01 1.556829239502552031e+00 -9.376688085603787637e-02
5.000000000000000000e-01 1.607522967893013410e+00 -9.248964862253210295e-02
6.000000000000000888e-01 1.667321544492295526e+00 -9.054320403722294908e-02
7.000000000000000666e-01 1.739957718346700322e+00 -8.750734245300237357e-02
8.000000000000000444e-01 1.832403066459240337e+00 -8.246166109788352627e-02
9.000000000000000222e-01 1.960947589872098273e+00 -7.270972931234118142e-02
