0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.410694843290293488e+00 -9.543961606042786205e-02
2.000000000000000111e-01 1.413600561469936956e+00 -9.522493826543909634e-02
3.000000000000000444e-01 1.418534684909373400e+00 -9.485092105968676024e-02
4.000000000000000222e-01 1.425644430285730291e+00 -9.429031350167636771e-02
5.000000000000000000e-01 1.435159270613021176e+00 -9.349803753396790373e-02
6.000000000000000888e-01 1.447422001780313217e+00 -9.240098557589493389e-02
7.000000000000000666e-01 1.462944343360205401e+00 -9.087747460207031003e-02
8.000000000000000444e-01 1.482511776332196662e+00 -8.871201898054859036e-02
9.000000000000000222e-01 1.507399682895437687e+00 -8.548050556446870618e-02
