0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.600005529835419216e+00 -9.560691902839363321e-02
2.000000000000000111e-01 1.595963499767692362e+00 -9.540498533658189895e-02
3.000000000000000444e-01 1.594045914279794030e+00 -9.505857266704426101e-02
4.000000000000000222e-01 1.594289465304184361e+00 -9.455134882170034005e-02
5.000000000000000000e-01 1.596795640677271866e+00 -9.385413574396034297e-02
6.000000000000000888e-01 1.601745200393305923e+00 -9.291920136630410498e-02
7.000000000000000666e-01 1.609425204891441474e+00 -9.166918062476434037e-02
8.000000000000000444e-01 1.620278233210468599e+00 -8.997455440398319237e-02
9.000000000000000222e-01 1.634995409191054794e+00 -8.760328687888910282e-02
