0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.571526442095270815e+00 -9.563167869633966423e-02
2.000000000000000111e-01 1.540015710358646039e+00 -9.547645029180991394e-02
3.000000000000000444e-01 1.511237422381691120e+00 -9.522349963402056139e-02
4.000000000000000222e-01 1.484854481299317852e+00 -9.488536206456416044e-02
5.000000000000000000e-01 1.460595420309358961e+00 -9.447004827440430574e-02
6.000000000000000888e-01 1.438239460366089073e+00 -9.398190098019792993e-02
7.000000000000000666e-01 1.417605848954563985e+00 -9.342205761339894554e-02
8.000000000000000444e-01 1.398546135876473029e+00 -9.278860630633897766e-02
9.000000000000000222e-01 1.380938524127670597e+00 -9.207646532387883664e-02
