0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.417995988417752429e+00 -9.543035920725476129e-02
2.000000000000000111e-01 1.428387025070812388e+00 -9.519795132542809013e-02
3.000000000000000444e-01 1.441120589797135310e+00 -9.478783705710243368e-02
4.000000000000000222e-01 1.456501732957514950e+00 -9.415934623491399591e-02
5.000000000000000000e-01 1.474965706965240653e+00 -9.324706423614469164e-02
6.000000000000000888e-01 1.497143468487502016e+00 -9.194383662424888970e-02
7.000000000000000666e-01 1.523983151393426327e+00 -9.006466391695903961e-02
8.000000000000000444e-01 1.556997572794773133e+00 -8.725963343201469102e-02
9.000000000000000222e-01 1.598845173117674934e+00 -8.275733352166773915e-02
