0.000000000000000000e+00 1.409735120609322045e+00 -9.550962927604766950e-02
1.000000000000000056e-01 1.389202756110317738e+00 -9.546635907245337727e-02
2.000000000000000111e-01 1.370904546543527891e+00 -9.530007617995746305e-02
3.000000000000000444e-01 1.354606025589510931e+00 -9.502111217487971273e-02
4.000000000000000222e-01 1.340128093140284582e+00 -9.463326600608384931e-02
5.000000000000000000e-01 1.327336242872960481e+00 -9.413431372226370442e-02
6.000000000000000888e-01 1.316133712594972582e+00 -9.351573060474287213e-02
7.000000000000000666e-01 1.306457612250937705e+00 -9.276154614424918232e-02
8.000000000000000444e-01 1.298277594348386410e+00 -9.184601067873585101e-02
9.000000000000000222e-01 1.291597015321235942e+00 -9.072936086811560219e-02
