0.000000000000000000e+00 1.606193728272714116e+00 -9.567070102686409117e-02
1.000000000000000056e-01 1.652206773208056312e+00 -9.556014156665483539e-02
2.000000000000000111e-01 1.703486835851726777e+00 -9.526199016340826387e-02
3.000000000000000444e-01 1.761239163776481265e+00 -9.471243582031135810e-02
4.000000000000000222e-01 1.827149939095209730e+00 -9.381470861851007315e-02
5.000000000000000000e-01 1.903690065218500482e+00 -9.241446846744823251e-02
6.000000000000000888e-01 1.994714053562923972e+00 -9.024779364596333120e-02
7.000000000000000666e-01 2.106798395225136122e+00 -8.681527064718883024e-02
8.000000000000000444e-01 2.252862549070870912e+00 -8.100654520494300626e-02
9.000000000000000222e-01 2.465987542899422458e+00 -6.946285860892317809e-02
