0.	1.	0.
0.05	0.9999478632000647	0.
0.1	0.9997957435541419	0.
0.15000000000000002	0.9995495252974873	0.
0.2	0.999214432903765	0.
0.25	0.9987951122361195	0.
0.30000000000000004	0.9982956977527352	0.
0.35000000000000003	0.9977198683852815	0.
0.4	0.9970708941153328	0.
0.45	0.9963516748235757	0.
0.5	0.9955647726495798	0.
0.55	0.9947124388406537	0.
0.6000000000000001	0.9937966358727797	0.
0.65	0.9928190554624856	0.
0.7000000000000001	0.9917811330061036	0.
0.75	0.9906840588866199	0.
0.8	0.9895287870923402	0.
0.8500000000000001	0.9883160416072128	0.
0.9	0.9870463211257176	0.
0.9500000000000001	0.9857199028697582	0.
