0.	0.	0.
0.05	3.910769477516698e-25	1.795705727007184e-24
0.1	2.6207652691648685e-22	1.070979511313398e-21
0.15000000000000002	1.3172940470117038e-20	4.8224055253478917e-20
0.2	2.2958233800787865e-19	7.567958040543332e-19
0.25	2.244275621914473e-18	6.687979228609443e-18
0.30000000000000004	1.525936833703706e-17	4.1229612355451127e-17
0.35000000000000003	8.100686776443068e-17	1.9884794116983674e-16
0.4	3.6004072249834127e-16	8.038313884127781e-16
0.45	1.402680018175521e-15	2.8489463361218665e-15
0.5	4.9474155409551404e-15	9.134753751153882e-15
0.55	1.618566941407491e-14	2.711722549032744e-14
0.6000000000000001	5.007513642919433e-14	7.588492167468349e-14
0.65	1.489645214577916e-13	2.0319051070913868e-13
0.7000000000000001	4.3282978668292626e-13	5.275270824341929e-13
0.75	1.2487987083252489e-12	1.3451591961736033e-12
0.8	3.649882585560434e-12	3.4164348702853813e-12
0.8500000000000001	1.111918414088767e-11	8.794841780749208e-12
0.9	3.713516728366816e-11	2.354217706110437e-11
0.9500000000000001	1.5391218889600846e-10	6.847969637878035e-11
