0.	0.	0.
0.05	6.2879864097191445e-12	2.216635322499196e-12
0.1	1.9885759199604086e-10	7.020398287712635e-11
0.15000000000000002	1.4948578805596483e-9	5.281376987941185e-10
0.2	6.2461306083783424e-9	2.206861291074852e-9
0.25	1.8931892528155895e-8	6.684336938870673e-9
0.30000000000000004	4.6865389305655364e-8	1.652308617376027e-8
0.35000000000000003	1.0094045399760948e-7	3.5509090407339785e-8
0.4	1.9644632503763756e-7	6.889628732253182e-8
0.45	3.5398359231040185e-7	1.2366043481034236e-7
0.5	6.00521325999495e-7	2.0876558704304417e-7
0.55	9.706462562658082e-7	3.354454931931311e-7
0.6000000000000001	1.5080709277730797e-6	5.175004754506572e-7
0.65	2.2674914984920408e-6	7.71607246475525e-7
0.7000000000000001	3.3169218491127794e-6	1.117631957365107e-6
0.75	4.74068505078761e-6	1.5789254820043465e-6
0.8	6.643329758634673e-6	2.1825536729767096e-6
0.8500000000000001	9.154877428426515e-6	2.9593656057814854e-6
0.9	0.000012438037416721604	3.943696673173269e-6
0.9500000000000001	0.00001669842546585573	5.1722647544638355e-6
