0.	0.	0.
0.05	2.555474100581269e-8	2.1834667116800496e-8
0.1	1.9919564107752093e-7	1.7205569522512407e-7
0.15000000000000002	6.561551864641619e-7	5.723504137490214e-7
0.2	1.5204963469327815e-6	1.3380460062872816e-6
0.25	2.907817909072044e-6	2.579021062681633e-6
0.30000000000000004	4.927600877561413e-6	4.400488079351491e-6
0.35000000000000003	7.685296554957007e-6	6.903657574124025e-6
0.4	0.000011284238242146484	0.000010186288665082704
0.45	0.000015827445854680483	0.000014343124502977457
0.5	0.000021419384049449346	0.000019466203040189015
0.55	0.000028167729094265793	0.000025645023688602792
0.6000000000000001	0.00003618519596727053	0.00003296653733123095
0.65	0.000045591473030863304	0.0000415149088219554
0.7000000000000001	0.00005651530580949064	0.00005137097697191051
0.75	0.00006909675826486233	0.00006261130405764846
0.8	0.00008348965274049033	0.00007530666569696401
0.8500000000000001	0.00009986413912528911	0.00008951978432669869
0.9	0.0001184092563671462	0.00010530207778312593
0.9500000000000001	0.0001393352363127806	0.00012268917953410537
