0.	0.	0.
0.05	1.7261578189149287e-7	4.918453604536236e-8
0.1	1.4346950464042742e-6	4.0422020112679685e-7
0.15000000000000002	5.038729290408212e-6	1.4024405018758644e-6
0.2	0.000012450325255164913	3.4197949114848515e-6
0.25	0.000025396645037201392	6.876217735305912e-6
0.30000000000000004	0.000045928822050946945	0.000012241811056046527
0.35000000000000003	0.00007650357984945748	0.000020043904940542475
0.4	0.00012009175648911263	0.00003087498881130012
0.45	0.0001803253775370533	0.00004540134341107447
0.5	0.0002617013986036404	0.00006437183368977753
0.55	0.00036987131338618524	0.00008862551772910006
0.6000000000000001	0.0005120655858482745	0.00011909492686233885
0.65	0.0006977390782341159	0.00015679774664505717
0.7000000000000001	0.0009395983520148443	0.00020279964951933335
0.75	0.0012553342220341971	0.00025810499002818746
0.8	0.0016707749063626406	0.00032335693910337407
0.8500000000000001	0.0022262619267739347	0.00039797660631947913
0.9	0.0029917390449486917	0.00047731383766310483
0.9500000000000001	0.00411352036388035	0.0005398022907205303
