0.	0.	0.
0.05	-1.2314178160450543e-28	1.281391385122095e-28
0.1	-1.2655010329139253e-25	1.3243508093401883e-25
0.15000000000000002	-7.341079923919778e-24	7.755989866780047e-24
0.2	-1.3144471650726527e-22	1.4075903205831835e-22
0.25	-1.2371540689517327e-21	1.3483448110593198e-21
0.30000000000000004	-7.758228122663718e-21	8.643069341451268e-21
0.35000000000000003	-3.678289973253114e-20	4.208172307545845e-20
0.4	-1.4216364692420974e-19	1.6786680162034299e-19
0.45	-4.701391564308564e-19	5.761666684262505e-19
0.5	-1.3747738963274684e-18	1.759639866268006e-18
0.55	-3.637901182380409e-18	4.898455420402468e-18
0.6000000000000001	-8.857457821009095e-18	1.2654938456168455e-17
0.65	-2.0081302346024416e-17	3.0763949082527894e-17
0.7000000000000001	-4.27414010414185e-17	7.115097651668263e-17
0.75	-8.579766152519754e-17	1.5796912802781245e-16
0.8	-1.6247513629126338e-16	3.3921105541481033e-16
0.8500000000000001	-2.883152493707688e-16	7.089656607831058e-16
0.9	-4.691545332421523e-16	1.4497566032444663e-15
0.9500000000000001	-6.559658769977672e-16	2.9103701683821204e-15
