2000.000000 0.619608 -1.11603 0.0663624 -0.0673396 0.00715051 -0.00413597 0.000374979 -0.000122559 2.45293e-06 2.4554e-05 -1.56767e-05 2.32352e-05 -1.31434e-05 1.87018e-05
2000.100000 0.646947 -1.10044 0.068005 -0.0656846 0.00725056 -0.00395844 0.000377903 -0.000113274 1.84704e-06 2.46079e-05 -1.62452e-05 2.28421e-05 -1.36008e-05 1.83724e-05
2000.200000 0.673895 -1.08417 0.0696064 -0.0639896 0.0073462 -0.00377849 0.000380596 -0.00010392 1.23996e-06 2.46469e-05 -1.68039e-05 2.24351e-05 -1.405e-05 1.80319e-05
2000.300000 0.700435 -1.06725 0.0711656 -0.0622554 0.00743737 -0.00359623 0.000383058 -9.45016e-05 6.32074e-07 2.46709e-05 -1.73524e-05 2.20144e-05 -1.44907e-05 1.76803e-05
2000.400000 0.72655 -1.04967 0.0726816 -0.0604833 0.00752403 -0.00341176 0.000385287 -8.50249e-05 2.37473e-08 2.46799e-05 -1.78903e-05 2.15803e-05 -1.49226e-05 1.7318e-05
2000.500000 0.752224 -1.03146 0.0741535 -0.0586742 0.00760611 -0.00322521 0.000387282 -7.54955e-05 -5.84651e-07 2.46739e-05 -1.84175e-05 2.1133e-05 -1.53455e-05 1.69451e-05
2000.600000 0.777443 -1.01262 0.0755804 -0.0568293 0.00768357 -0.00303668 0.000389041 -6.59193e-05 -1.19275e-06 2.4653e-05 -1.89334e-05 2.06729e-05 -1.5759e-05 1.65619e-05
2000.700000 0.802191 -0.993157 0.0769615 -0.0549496 0.00775636 -0.00284628 0.000390564 -5.63021e-05 -1.80018e-06 2.4617e-05 -1.94379e-05 2.02001e-05 -1.6163e-05 1.61686e-05
2000.800000 0.826452 -0.973093 0.0782958 -0.0530363 0.00782443 -0.00265414 0.000391848 -4.66497e-05 -2.40658e-06 2.45661e-05 -1.99306e-05 1.97151e-05 -1.65572e-05 1.57654e-05
2000.900000 0.850211 -0.952436 0.0795826 -0.0510906 0.00788775 -0.00246037 0.000392894 -3.6968e-05 -3.01157e-06 2.45002e-05 -2.04111e-05 1.9218e-05 -1.69413e-05 1.53526e-05
