#[0] time
#[1] realamp_l2m0
#[2] imagamp_l2m0
#[3] realamp_l2m0
#[4] imagamp_l2m0
#[5] realamp_l3m0
#[6] imagamp_l3m0
#[7] realamp_l3m0
#[8] imagamp_l3m0
#[9] realamp_l4m0
#[10] imagamp_l4m0
#[11] realamp_l4m0
#[12] imagamp_l4m0
2441.40	-1.17189e-05	-3.51265e-06	-1.17189e-05	3.51266e-06	1.57974e-07	4.78587e-07	1.57974e-07	-4.78583e-07	1.21469e-08	-3.94310e-09	1.21465e-08	3.94307e-09
2441.50	-1.17216e-05	-4.02519e-06	-1.17216e-05	4.02519e-06	1.29491e-07	4.94100e-07	1.29491e-07	-4.94096e-07	1.25846e-08	-2.89294e-09	1.25843e-08	2.89294e-09
2441.60	-1.17039e-05	-4.54295e-06	-1.17039e-05	4.54295e-06	9.97657e-08	5.07948e-07	9.97664e-08	-5.07944e-07	1.29333e-08	-1.79359e-09	1.29329e-08	1.79362e-09
2441.70	-1.16652e-05	-5.06743e-06	-1.16652e-05	5.06743e-06	6.87579e-08	5.20052e-07	6.87588e-08	-5.20049e-07	1.31963e-08	-6.60674e-10	1.31959e-08	6.60734e-10
2441.80	-1.16052e-05	-5.59677e-06	-1.16052e-05	5.59677e-06	3.66255e-08	5.30312e-07	3.66267e-08	-5.30308e-07	1.33913e-08	4.78383e-10	1.33909e-08	-4.78291e-10
2441.90	-1.15234e-05	-6.12903e-06	-1.15234e-05	6.12903e-06	3.54033e-09	5.38646e-07	3.54178e-09	-5.38642e-07	1.35229e-08	1.61718e-09	1.35226e-08	-1.61706e-09
2442.00	-1.14192e-05	-6.66563e-06	-1.14192e-05	6.66564e-06	-3.05236e-08	5.44983e-07	-3.05219e-08	-5.44979e-07	1.35771e-08	2.76709e-09	1.35768e-08	-2.76693e-09
2442.10	-1.12920e-05	-7.20578e-06	-1.12920e-05	7.20578e-06	-6.54498e-08	5.49233e-07	-6.54478e-08	-5.49229e-07	1.35424e-08	3.92923e-09	1.35420e-08	-3.92905e-09
2442.20	-1.11420e-05	-7.74634e-06	-1.11420e-05	7.74634e-06	-1.00983e-07	5.51347e-07	-1.00980e-07	-5.51343e-07	1.34144e-08	5.09808e-09	1.34141e-08	-5.09786e-09
2442.30	-1.09686e-05	-8.28749e-06	-1.09686e-05	8.28749e-06	-1.37070e-07	5.51269e-07	-1.37067e-07	-5.51266e-07	1.31839e-08	6.27221e-09	1.31836e-08	-6.27196e-09
2442.40	-1.07715e-05	-8.82836e-06	-1.07715e-05	8.82836e-06	-1.73576e-07	5.48933e-07	-1.73574e-07	-5.48930e-07	1.28442e-08	7.44312e-09	1.28439e-08	-7.44284e-09
2442.50	-1.05499e-05	-9.36905e-06	-1.05499e-05	9.36905e-06	-2.10427e-07	5.44248e-07	-2.10424e-07	-5.44245e-07	1.23879e-08	8.60178e-09	1.23876e-08	-8.60148e-09
2442.60	-1.03040e-05	-9.90759e-06	-1.03040e-05	9.90759e-06	-2.47418e-07	5.37200e-07	-2.47415e-07	-5.37197e-07	1.18158e-08	9.73712e-09	1.18155e-08	-9.73679e-09
2442.70	-1.00347e-05	-1.04407e-05	-1.00347e-05	1.04407e-05	-2.84276e-07	5.27824e-07	-2.84272e-07	-5.27821e-07	1.11343e-08	1.08373e-08	1.11340e-08	-1.08369e-08
2442.80	-9.73963e-06	-1.09717e-05	-9.73963e-06	1.09717e-05	-3.21097e-07	5.15944e-07	-3.21094e-07	-5.15941e-07	1.03316e-08	1.18923e-08	1.03314e-08	-1.18919e-08
2442.90	-9.41977e-06	-1.14975e-05	-9.41977e-06	1.14975e-05	-3.57596e-07	5.01606e-07	-3.57592e-07	-5.01603e-07	9.41753e-09	1.28885e-08	9.41736e-09	-1.28881e-08
2443.00	-9.07564e-06	-1.20159e-05	-9.07563e-06	1.20159e-05	-3.93564e-07	4.84854e-07	-3.93560e-07	-4.84852e-07	8.39964e-09	1.38165e-08	8.39950e-09	-1.38161e-08
2443.10	-8.70586e-06	-1.25279e-05	-8.70586e-06	1.25279e-05	-4.28946e-07	4.65591e-07	-4.28942e-07	-4.65589e-07	7.27705e-09	1.46639e-08	7.27694e-09	-1.46635e-08
2443.20	-8.31111e-06	-1.30315e-05	-8.31110e-06	1.30315e-05	-4.63501e-07	4.43856e-07	-4.63496e-07	-4.43854e-07	6.06061e-09	1.54184e-08	6.06054e-09	-1.54179e-08
2443.30	-7.89225e-06	-1.35246e-05	-7.89224e-06	1.35246e-05	-4.97026e-07	4.19742e-07	-4.97022e-07	-4.19741e-07	4.76117e-09	1.60730e-08	4.76113e-09	-1.60726e-08
2443.40	-7.44854e-06	-1.40069e-05	-7.44853e-06	1.40069e-05	-5.29401e-07	3.93226e-07	-5.29396e-07	-3.93225e-07	3.38416e-09	1.66175e-08	3.38417e-09	-1.66170e-08
2443.50	-6.97921e-06	-1.44784e-05	-6.97921e-06	1.44784e-05	-5.60490e-07	3.64281e-07	-5.60486e-07	-3.64280e-07	1.93662e-09	1.70405e-08	1.93667e-09	-1.70400e-08
2443.60	-6.48530e-06	-1.49370e-05	-6.48530e-06	1.49370e-05	-5.90082e-07	3.33027e-07	-5.90077e-07	-3.33026e-07	4.31999e-10	1.73359e-08	4.32086e-10	-1.73355e-08
2443.70	-5.96803e-06	-1.53807e-05	-5.96803e-06	1.53807e-05	-6.17959e-07	2.99599e-07	-6.17954e-07	-2.99599e-07	-1.11372e-09	1.74993e-08	-1.11359e-09	-1.74988e-08
2443.80	-5.42561e-06	-1.58099e-05	-5.42561e-06	1.58099e-05	-6.44023e-07	2.63933e-07	-6.44018e-07	-2.63933e-07	-2.67874e-09	1.75415e-08	-2.67857e-09	-1.75411e-08
2443.90	-4.85942e-06	-1.62229e-05	-4.85942e-06	1.62229e-05	-6.68116e-07	2.26194e-07	-6.68111e-07	-2.26194e-07	-4.23244e-09	1.74959e-08	-4.23223e-09	-1.74954e-08
2444.00	-4.27089e-06	-1.66175e-05	-4.27089e-06	1.66175e-05	-6.90059e-07	1.86564e-07	-6.90054e-07	-1.86565e-07	-5.76758e-09	1.73683e-08	-5.76732e-09	-1.73678e-08
2444.10	-3.65820e-06	-1.69942e-05	-3.65819e-06	1.69942e-05	-7.09773e-07	1.45002e-07	-7.09768e-07	-1.45003e-07	-7.29624e-09	1.71370e-08	-7.29594e-09	-1.71366e-08
2444.20	-3.02169e-06	-1.73517e-05	-3.02169e-06	1.73517e-05	-7.27108e-07	1.01627e-07	-7.27103e-07	-1.01629e-07	-8.81796e-09	1.67865e-08	-8.81763e-09	-1.67861e-08
2444.30	-2.36432e-06	-1.76877e-05	-2.36432e-06	1.76877e-05	-7.41917e-07	5.67335e-08	-7.41912e-07	-5.67352e-08	-1.03249e-08	1.63108e-08	-1.03246e-08	-1.63104e-08
2444.40	-1.68540e-06	-1.80015e-05	-1.68540e-06	1.80015e-05	-7.54097e-07	1.03784e-08	-7.54092e-07	-1.03803e-08	-1.18117e-08	1.56977e-08	-1.18113e-08	-1.56973e-08
2444.50	-9.84265e-07	-1.82927e-05	-9.84261e-07	1.82927e-05	-7.63511e-07	-3.73743e-08	-7.63505e-07	3.73720e-08	-1.32660e-08	1.49363e-08	-1.32655e-08	-1.49360e-08
2444.60	-2.64183e-07	-1.85590e-05	-2.64180e-07	1.85590e-05	-7.70050e-07	-8.61969e-08	-7.70045e-07	8.61941e-08	-1.46726e-08	1.40313e-08	-1.46722e-08	-1.40310e-08
2444.70	4.76812e-07	-1.88002e-05	4.76816e-07	1.88002e-05	-7.73602e-07	-1.36097e-07	-7.73597e-07	1.36094e-07	-1.60194e-08	1.29746e-08	-1.60189e-08	-1.29743e-08
2444.80	1.23661e-06	-1.90149e-05	1.23661e-06	1.90149e-05	-7.74068e-07	-1.86809e-07	-7.74063e-07	1.86806e-07	-1.72896e-08	1.17724e-08	-1.72890e-08	-1.17722e-08
2444.90	2.01439e-06	-1.92018e-05	2.01439e-06	1.92018e-05	-7.71349e-07	-2.38148e-07	-7.71344e-07	2.38144e-07	-1.84675e-08	1.04299e-08	-1.84669e-08	-1.04298e-08
2445.00	2.80780e-06	-1.93598e-05	2.80781e-06	1.93598e-05	-7.65401e-07	-2.89836e-07	-7.65397e-07	2.89832e-07	-1.95394e-08	8.95839e-09	-1.95388e-08	-8.95826e-09
2445.10	3.61882e-06	-1.94882e-05	3.61883e-06	1.94882e-05	-7.56086e-07	-3.41834e-07	-7.56082e-07	3.41829e-07	-2.04896e-08	7.35873e-09	-2.04890e-08	-7.35865e-09
2445.20	4.44504e-06	-1.95859e-05	4.44505e-06	1.95859e-05	-7.43386e-07	-3.93854e-07	-7.43382e-07	3.93849e-07	-2.13058e-08	5.64566e-09	-2.13052e-08	-5.64563e-09
2445.30	5.28386e-06	-1.96517e-05	5.28387e-06	1.96517e-05	-7.27283e-07	-4.45586e-07	-7.27279e-07	4.45581e-07	-2.19763e-08	3.83583e-09	-2.19757e-08	-3.83585e-09
2445.40	6.13725e-06	-1.96849e-05	6.13726e-06	1.96849e-05	-7.07659e-07	-4.96966e-07	-7.07655e-07	4.96960e-07	-2.24867e-08	1.93488e-09	-2.24861e-08	-1.93495e-09
2445.50	7.00255e-06	-1.96843e-05	7.00255e-06	1.96843e-05	-6.84538e-07	-5.47683e-07	-6.84535e-07	5.47677e-07	-2.28284e-08	-3.90504e-11	-2.28278e-08	3.89261e-11
2445.60	7.87858e-06	-1.96493e-05	7.87858e-06	1.96493e-05	-6.57923e-07	-5.97503e-07	-6.57920e-07	5.97498e-07	-2.29927e-08	-2.07046e-09	-2.29921e-08	2.07028e-09
2445.70	8.76250e-06	-1.95790e-05	8.76250e-06	1.95790e-05	-6.27882e-07	-6.46108e-07	-6.27879e-07	6.46102e-07	-2.29737e-08	-4.13914e-09	-2.29731e-08	4.13890e-09
2445.80	9.65615e-06	-1.94723e-05	9.65615e-06	1.94723e-05	-5.94312e-07	-6.93389e-07	-5.94310e-07	6.93383e-07	-2.27624e-08	-6.23247e-09	-2.27618e-08	6.23218e-09
2445.90	1.05567e-05	-1.93287e-05	1.05567e-05	1.93287e-05	-5.57331e-07	-7.39057e-07	-5.57330e-07	7.39050e-07	-2.23965e-08	-8.31336e-09	-2.23959e-08	8.31302e-09
2446.00	1.14626e-05	-1.91473e-05	1.14626e-05	1.91473e-05	-5.16997e-07	-7.82873e-07	-5.16996e-07	7.82866e-07	-2.19233e-08	-1.03505e-08	-2.19228e-08	1.03501e-08
2446.10	1.23726e-05	-1.89275e-05	1.23726e-05	1.89275e-05	-4.73403e-07	-8.24640e-07	-4.73402e-07	8.24633e-07	-2.13443e-08	-1.23440e-08	-2.13438e-08	1.23435e-08
2446.20	1.32851e-05	-1.86686e-05	1.32851e-05	1.86686e-05	-4.26654e-07	-8.64144e-07	-4.26653e-07	8.64137e-07	-2.06346e-08	-1.42993e-08	-2.06341e-08	1.42989e-08
2446.30	1.42002e-05	-1.83696e-05	1.42002e-05	1.83696e-05	-3.76765e-07	-9.01205e-07	-3.76765e-07	9.01198e-07	-1.97685e-08	-1.62141e-08	-1.97680e-08	1.62135e-08
2446.40	1.51132e-05	-1.80309e-05	1.51132e-05	1.80309e-05	-3.24050e-07	-9.35555e-07	-3.24051e-07	9.35547e-07	-1.87393e-08	-1.80778e-08	-1.87389e-08	1.80772e-08
2446.50	1.60256e-05	-1.76508e-05	1.60256e-05	1.76508e-05	-2.68453e-07	-9.67033e-07	-2.68454e-07	9.67025e-07	-1.75271e-08	-1.98771e-08	-1.75268e-08	1.98765e-08
2446.60	1.69342e-05	-1.72296e-05	1.69342e-05	1.72296e-05	-2.10217e-07	-9.95426e-07	-2.10218e-07	9.95418e-07	-1.61307e-08	-2.15954e-08	-1.61304e-08	2.15948e-08
2446.70	1.78373e-05	-1.67668e-05	1.78373e-05	1.67668e-05	-1.49506e-07	-1.02050e-06	-1.49507e-07	1.02049e-06	-1.45494e-08	-2.32118e-08	-1.45492e-08	2.32111e-08
2446.80	1.87333e-05	-1.62622e-05	1.87333e-05	1.62622e-05	-8.64941e-08	-1.04208e-06	-8.64964e-08	1.04207e-06	-1.27869e-08	-2.47067e-08	-1.27867e-08	2.47060e-08
2446.90	1.96202e-05	-1.57154e-05	1.96202e-05	1.57154e-05	-2.13763e-08	-1.05997e-06	-2.13791e-08	1.05996e-06	-1.08504e-08	-2.60615e-08	-1.08503e-08	2.60608e-08
2447.00	2.04980e-05	-1.51255e-05	2.04980e-05	1.51255e-05	4.57487e-08	-1.07398e-06	4.57454e-08	1.07397e-06	-8.74627e-09	-2.72543e-08	-8.74619e-09	2.72535e-08
2447.10	2.13603e-05	-1.44953e-05	2.13603e-05	1.44953e-05	1.14337e-07	-1.08395e-06	1.14333e-07	1.08395e-06	-6.50250e-09	-2.82718e-08	-6.50248e-09	2.82710e-08
2447.20	2.22095e-05	-1.38216e-05	2.22095e-05	1.38216e-05	1.84464e-07	-1.08968e-06	1.84460e-07	1.08967e-06	-4.12225e-09	-2.90909e-08	-4.12229e-09	2.90902e-08
2447.30	2.30439e-05	-1.31044e-05	2.30439e-05	1.31044e-05	2.55889e-07	-1.09103e-06	2.55884e-07	1.09103e-06	-1.62260e-09	-2.96982e-08	-1.62271e-09	2.96975e-08
2447.40	2.38587e-05	-1.23461e-05	2.38587e-05	1.23461e-05	3.28127e-07	-1.08791e-06	3.28122e-07	1.08790e-06	9.67500e-10	-3.00846e-08	9.67322e-10	3.00838e-08
2447.50	2.46535e-05	-1.15458e-05	2.46535e-05	1.15458e-05	4.01002e-07	-1.08015e-06	4.00996e-07	1.08014e-06	3.63061e-09	-3.02353e-08	3.63036e-09	3.02346e-08
2447.60	2.54263e-05	-1.07038e-05	2.54263e-05	1.07038e-05	4.74220e-07	-1.06766e-06	4.74214e-07	1.06765e-06	6.34457e-09	-3.01410e-08	6.34425e-09	3.01402e-08
2447.70	2.61752e-05	-9.82031e-06	2.61752e-05	9.82031e-06	5.47467e-07	-1.05033e-06	5.47461e-07	1.05033e-06	9.08482e-09	-2.97926e-08	9.08443e-09	2.97919e-08
2447.80	2.68981e-05	-8.89590e-06	2.68981e-05	8.89589e-06	6.20434e-07	-1.02811e-06	6.20427e-07	1.02811e-06	1.18281e-08	-2.91847e-08	1.18276e-08	2.91840e-08
2447.90	2.75933e-05	-7.93103e-06	2.75933e-05	7.93103e-06	6.92805e-07	-1.00097e-06	6.92797e-07	1.00096e-06	1.45471e-08	-2.83240e-08	1.45466e-08	2.83233e-08
2448.00	2.82586e-05	-6.92633e-06	2.82586e-05	6.92632e-06	7.64249e-07	-9.68854e-07	7.64241e-07	9.68849e-07	1.72003e-08	-2.72776e-08	1.71997e-08	2.72770e-08
2448.10	2.88921e-05	-5.88247e-06	2.88921e-05	5.88246e-06	8.34458e-07	-9.31781e-07	8.34450e-07	9.31777e-07	1.97636e-08	-2.61131e-08	1.97629e-08	2.61125e-08
2448.20	2.94929e-05	-4.79849e-06	2.94929e-05	4.79849e-06	9.03228e-07	-8.89721e-07	9.03220e-07	8.89718e-07	2.22434e-08	-2.48138e-08	2.22427e-08	2.48132e-08
2448.30	3.00588e-05	-3.67516e-06	3.00588e-05	3.67515e-06	9.70252e-07	-8.42728e-07	9.70243e-07	8.42725e-07	2.46402e-08	-2.33429e-08	2.46394e-08	2.33424e-08
2448.40	3.05862e-05	-2.51689e-06	3.05862e-05	2.51688e-06	1.03505e-06	-7.91043e-07	1.03504e-06	7.91041e-07	2.69403e-08	-2.16836e-08	2.69395e-08	2.16832e-08
2448.50	3.10732e-05	-1.32485e-06	3.10732e-05	1.32484e-06	1.09731e-06	-7.34764e-07	1.09730e-06	7.34762e-07	2.91272e-08	-1.98174e-08	2.91264e-08	1.98170e-08
2448.60	3.15200e-05	-9.45525e-08	3.15200e-05	9.45460e-08	1.15693e-06	-6.73695e-07	1.15692e-06	6.73693e-07	3.11804e-08	-1.77168e-08	3.11795e-08	1.77164e-08
2448.70	3.19235e-05	1.16908e-06	3.19235e-05	-1.16909e-06	1.21347e-06	-6.08155e-07	1.21346e-06	6.08154e-07	3.30736e-08	-1.53907e-08	3.30726e-08	1.53904e-08
2448.80	3.22809e-05	2.46280e-06	3.22809e-05	-2.46280e-06	1.26652e-06	-5.38391e-07	1.26651e-06	5.38391e-07	3.47804e-08	-1.28494e-08	3.47794e-08	1.28493e-08
2448.90	3.25912e-05	3.78709e-06	3.25912e-05	-3.78709e-06	1.31586e-06	-4.64463e-07	1.31585e-06	4.64464e-07	3.62775e-08	-1.00971e-08	3.62765e-08	1.00970e-08
2449.00	3.28529e-05	5.14252e-06	3.28529e-05	-5.14253e-06	1.36121e-06	-3.86428e-07	1.36120e-06	3.86429e-07	3.75358e-08	-7.14457e-09	3.75348e-08	7.14456e-09
2449.10	3.30639e-05	6.52554e-06	3.30639e-05	-6.52555e-06	1.40217e-06	-3.04603e-07	1.40216e-06	3.04605e-07	3.85320e-08	-4.01916e-09	3.85310e-08	4.01924e-09
2449.20	3.32221e-05	7.93444e-06	3.32221e-05	-7.93445e-06	1.43848e-06	-2.19218e-07	1.43846e-06	2.19220e-07	3.92482e-08	-7.43219e-10	3.92472e-08	7.43387e-10
2449.30	3.33263e-05	9.36750e-06	3.33263e-05	-9.36750e-06	1.46983e-06	-1.30525e-07	1.46982e-06	1.30528e-07	3.96661e-08	2.65642e-09	3.96651e-08	-2.65617e-09
2449.40	3.33743e-05	1.08206e-05	3.33743e-05	-1.08207e-05	1.49594e-06	-3.89290e-08	1.49593e-06	3.89329e-08	3.97743e-08	6.14641e-09	3.97733e-08	-6.14606e-09
2449.50	3.33650e-05	1.22963e-05	3.33650e-05	-1.22963e-05	1.51653e-06	5.55274e-08	1.51652e-06	-5.55228e-08	3.95511e-08	9.70321e-09	3.95501e-08	-9.70277e-09
2449.60	3.32966e-05	1.37902e-05	3.32966e-05	-1.37902e-05	1.53132e-06	1.52392e-07	1.53131e-06	-1.52387e-07	3.89904e-08	1.32901e-08	3.89895e-08	-1.32896e-08
2449.70	3.31679e-05	1.52981e-05	3.31679e-05	-1.52981e-05	1.54015e-06	2.51199e-07	1.54014e-06	-2.51193e-07	3.80932e-08	1.68746e-08	3.80923e-08	-1.68739e-08
2449.80	3.29770e-05	1.68221e-05	3.29770e-05	-1.68221e-05	1.54271e-06	3.51829e-07	1.54270e-06	-3.51822e-07	3.68425e-08	2.04255e-08	3.68416e-08	-2.04248e-08
2449.90	3.27230e-05	1.83578e-05	3.27230e-05	-1.83578e-05	1.53881e-06	4.53760e-07	1.53880e-06	-4.53752e-07	3.52411e-08	2.39038e-08	3.52403e-08	-2.39030e-08
2450.00	3.24048e-05	1.99006e-05	3.24048e-05	-1.99006e-05	1.52837e-06	5.56479e-07	1.52836e-06	-5.56471e-07	3.33321e-08	2.72735e-08	3.33314e-08	-2.72726e-08
2450.10	3.20199e-05	2.14546e-05	3.20199e-05	-2.14546e-05	1.51107e-06	6.59959e-07	1.51107e-06	-6.59950e-07	3.12177e-08	3.05025e-08	3.12170e-08	-3.05015e-08
2450.20	3.15688e-05	2.30108e-05	3.15688e-05	-2.30109e-05	1.48700e-06	7.63424e-07	1.48699e-06	-7.63415e-07	2.89917e-08	3.35781e-08	2.89911e-08	-3.35771e-08
2450.30	3.10505e-05	2.45665e-05	3.10505e-05	-2.45665e-05	1.45616e-06	8.66496e-07	1.45615e-06	-8.66486e-07	2.66150e-08	3.65088e-08	2.66144e-08	-3.65077e-08
2450.40	3.04618e-05	2.61256e-05	3.04618e-05	-2.61256e-05	1.41826e-06	9.69097e-07	1.41826e-06	-9.69086e-07	2.40191e-08	3.92810e-08	2.40186e-08	-3.92798e-08
2450.50	2.98025e-05	2.76831e-05	2.98025e-05	-2.76831e-05	1.37335e-06	1.07067e-06	1.37335e-06	-1.07066e-06	2.11772e-08	4.18702e-08	2.11768e-08	-4.18690e-08
2450.60	2.90736e-05	2.92321e-05	2.90736e-05	-2.92321e-05	1.32163e-06	1.17057e-06	1.32163e-06	-1.17056e-06	1.80823e-08	4.42519e-08	1.80820e-08	-4.42506e-08
2450.70	2.82736e-05	3.07715e-05	2.82735e-05	-3.07715e-05	1.26303e-06	1.26847e-06	1.26302e-06	-1.26845e-06	1.47211e-08	4.63905e-08	1.47210e-08	-4.63892e-08
2450.80	2.74019e-05	3.22987e-05	2.74019e-05	-3.22987e-05	1.19758e-06	1.36390e-06	1.19757e-06	-1.36389e-06	1.10983e-08	4.82509e-08	1.10983e-08	-4.82496e-08
2450.90	2.64567e-05	3.38124e-05	2.64567e-05	-3.38124e-05	1.12523e-06	1.45649e-06	1.12523e-06	-1.45648e-06	7.22244e-09	4.97957e-08	7.22247e-09	-4.97944e-08
2451.00	2.54392e-05	3.53079e-05	2.54392e-05	-3.53079e-05	1.04620e-06	1.54569e-06	1.04620e-06	-1.54568e-06	3.12238e-09	5.09950e-08	3.12253e-09	-5.09936e-08
2451.10	2.43503e-05	3.67796e-05	2.43503e-05	-3.67796e-05	9.60737e-07	1.63093e-06	9.60735e-07	-1.63092e-06	-1.16700e-09	5.18241e-08	-1.16674e-09	-5.18228e-08
2451.20	2.31888e-05	3.82267e-05	2.31888e-05	-3.82267e-05	8.68882e-07	1.71185e-06	8.68881e-07	-1.71183e-06	-5.61761e-09	5.22549e-08	-5.61724e-09	-5.22535e-08
2451.30	2.19530e-05	3.96477e-05	2.19530e-05	-3.96477e-05	7.70675e-07	1.78800e-06	7.70675e-07	-1.78799e-06	-1.01950e-08	5.22605e-08	-1.01945e-08	-5.22591e-08
2451.40	2.06447e-05	4.10376e-05	2.06447e-05	-4.10376e-05	6.66476e-07	1.85886e-06	6.66477e-07	-1.85884e-06	-1.48521e-08	5.18288e-08	-1.48515e-08	-5.18275e-08
2451.50	1.92660e-05	4.23911e-05	1.92660e-05	-4.23911e-05	5.56697e-07	1.92391e-06	5.56698e-07	-1.92389e-06	-1.95409e-08	5.09538e-08	-1.95402e-08	-5.09526e-08
2451.60	1.78137e-05	4.37086e-05	1.78137e-05	-4.37086e-05	4.41328e-07	1.98277e-06	4.41331e-07	-1.98276e-06	-2.42243e-08	4.96151e-08	-2.42235e-08	-4.96139e-08
2451.70	1.62903e-05	4.49850e-05	1.62903e-05	-4.49850e-05	3.20853e-07	2.03496e-06	3.20856e-07	-2.03494e-06	-2.88517e-08	4.78148e-08	-2.88508e-08	-4.78136e-08
2451.80	1.46964e-05	4.62168e-05	1.46964e-05	-4.62168e-05	1.95639e-07	2.08001e-06	1.95643e-07	-2.08000e-06	-3.33736e-08	4.55519e-08	-3.33725e-08	-4.55509e-08
2451.90	1.30351e-05	4.73993e-05	1.30351e-05	-4.73993e-05	6.62487e-08	2.11756e-06	6.62542e-08	-2.11755e-06	-3.77449e-08	4.28389e-08	-3.77437e-08	-4.28379e-08
2452.00	1.13054e-05	4.85304e-05	1.13054e-05	-4.85304e-05	-6.70349e-08	2.14720e-06	-6.70284e-08	-2.14719e-06	-4.19193e-08	3.96797e-08	-4.19180e-08	-3.96788e-08
2452.10	9.50603e-06	4.96083e-05	9.50602e-06	-4.96083e-05	-2.03919e-07	2.16854e-06	-2.03912e-07	-2.16852e-06	-4.58566e-08	3.61735e-08	-4.58552e-08	-3.61727e-08
