#[0] time
#[1] realamp_l2m2
#[2] imagamp_l2m2
#[3] realamp_l2mm2
#[4] imagamp_l2mm2
#[5] realamp_l3m2
#[6] imagamp_l3m2
#[7] realamp_l3mm2
#[8] imagamp_l3mm2
#[9] realamp_l4m2
#[10] imagamp_l4m2
#[11] realamp_l4mm2
#[12] imagamp_l4mm2
#[13] realamp_l5m2
#[14] imagamp_l5m2
#[15] realamp_l5mm2
#[16] imagamp_l5mm2
#[17] realamp_l6m2
#[18] imagamp_l6m2
#[19] realamp_l6mm2
#[20] imagamp_l6mm2
2439.40	-1.88430e-02	-3.84655e-03	2.91795e-03	3.94157e-03	-3.60708e-04	-2.12044e-04	-3.43662e-04	3.29687e-04	1.33846e-05	-2.04892e-05	-5.30442e-05	-2.08358e-06	-3.97239e-08	-1.37589e-06	-3.34485e-06	-2.63437e-06	4.66792e-08	2.54624e-07	-2.27869e-07	-7.82376e-08
2439.50	-1.88930e-02	-4.45277e-03	3.27494e-03	3.75303e-03	-3.55742e-04	-2.31473e-04	-3.14148e-04	3.68557e-04	1.48696e-05	-1.96638e-05	-5.37739e-05	4.24807e-06	8.51348e-08	-1.38917e-06	-3.73048e-06	-2.18322e-06	1.83059e-08	2.60405e-07	-2.41485e-07	-4.34720e-08
2439.60	-1.89451e-02	-4.91994e-03	3.53117e-03	3.57467e-03	-3.48229e-04	-2.49581e-04	-2.84684e-04	3.97241e-04	1.62774e-05	-1.88088e-05	-5.35243e-05	9.96627e-06	2.07864e-07	-1.38844e-06	-4.01317e-06	-1.71318e-06	-9.92472e-09	2.63295e-07	-2.47731e-07	-7.94597e-09
2439.70	-1.89872e-02	-5.39133e-03	3.77764e-03	3.37920e-03	-3.39734e-04	-2.67488e-04	-2.52601e-04	4.23613e-04	1.76410e-05	-1.78610e-05	-5.26686e-05	1.56821e-05	3.31038e-07	-1.37718e-06	-4.23683e-06	-1.20651e-06	-3.85545e-08	2.63113e-07	-2.48754e-07	2.84821e-08
2439.80	-1.90188e-02	-5.86747e-03	4.01378e-03	3.16708e-03	-3.30313e-04	-2.85159e-04	-2.18097e-04	4.47461e-04	1.89527e-05	-1.68203e-05	-5.12055e-05	2.13310e-05	4.53804e-07	-1.35518e-06	-4.39660e-06	-6.70654e-07	-6.72416e-08	2.59802e-07	-2.44422e-07	6.50553e-08
2439.90	-1.90399e-02	-6.34793e-03	4.23825e-03	2.93876e-03	-3.20142e-04	-3.02569e-04	-1.81407e-04	4.68422e-04	2.01983e-05	-1.56750e-05	-4.91328e-05	2.68410e-05	5.75404e-07	-1.32173e-06	-4.48831e-06	-1.13713e-07	-9.56730e-08	2.53360e-07	-2.34705e-07	1.00973e-07
2440.00	-1.90503e-02	-6.83332e-03	4.45044e-03	2.69460e-03	-3.09053e-04	-3.19638e-04	-1.42683e-04	4.86459e-04	2.13796e-05	-1.44445e-05	-4.64698e-05	3.21570e-05	6.94488e-07	-1.27773e-06	-4.50967e-06	4.55871e-07	-1.23513e-07	2.43805e-07	-2.19703e-07	1.35448e-07
2440.10	-1.90500e-02	-7.32213e-03	4.64849e-03	2.43577e-03	-2.97035e-04	-3.36324e-04	-1.02216e-04	5.01324e-04	2.24909e-05	-1.31306e-05	-4.32334e-05	3.72107e-05	8.10267e-07	-1.22322e-06	-4.45876e-06	1.02909e-06	-1.50411e-07	2.31188e-07	-1.99627e-07	1.67703e-07
2440.20	-1.90386e-02	-7.81486e-03	4.83183e-03	2.16270e-03	-2.84235e-04	-3.52624e-04	-6.02765e-05	5.12799e-04	2.35182e-05	-1.17291e-05	-3.94464e-05	4.19376e-05	9.21885e-07	-1.15790e-06	-4.33484e-06	1.59666e-06	-1.76030e-07	2.15607e-07	-1.74804e-07	1.96980e-07
2440.30	-1.90159e-02	-8.31102e-03	4.99942e-03	1.87647e-03	-2.70555e-04	-3.68468e-04	-1.71165e-05	5.20797e-04	2.44612e-05	-1.02519e-05	-3.51437e-05	4.62824e-05	1.02827e-06	-1.08254e-06	-4.13872e-06	2.14948e-06	-2.00045e-07	1.97192e-07	-1.45687e-07	2.22592e-07
2440.40	-1.89815e-02	-8.81109e-03	5.15067e-03	1.57750e-03	-2.56082e-04	-3.83847e-04	2.69813e-05	5.25187e-04	2.53111e-05	-8.70130e-06	-3.03628e-05	5.01873e-05	1.12851e-06	-9.97491e-07	-3.87203e-06	2.67835e-06	-2.22151e-07	1.76104e-07	-1.12815e-07	2.43906e-07
2440.50	-1.89362e-02	-9.31389e-03	5.28392e-03	1.26727e-03	-2.40767e-04	-3.98664e-04	7.16945e-05	5.25842e-04	2.60659e-05	-7.08417e-06	-2.51487e-05	5.35989e-05	1.22180e-06	-9.03213e-07	-3.53775e-06	3.17415e-06	-2.42041e-07	1.52546e-07	-7.68227e-08	2.60364e-07
2440.60	-1.88788e-02	-9.81953e-03	5.39882e-03	9.46526e-04	-2.24653e-04	-4.12913e-04	1.16722e-04	5.22716e-04	2.67187e-05	-5.40629e-06	-1.95528e-05	5.64707e-05	1.30720e-06	-8.00278e-07	-3.13997e-06	3.62832e-06	-2.59443e-07	1.26757e-07	-3.84273e-08	2.71521e-07
2440.70	-1.88098e-02	-1.03278e-02	5.49450e-03	6.16538e-04	-2.07751e-04	-4.26543e-04	1.61741e-04	5.15747e-04	2.72655e-05	-3.67322e-06	-1.36295e-05	5.87592e-05	1.38408e-06	-6.89287e-07	-2.68381e-06	4.03273e-06	-2.74098e-07	9.89993e-08	1.58403e-09	2.77022e-07
2440.80	-1.87292e-02	-1.08382e-02	5.56990e-03	2.78342e-04	-1.90088e-04	-4.39502e-04	2.06416e-04	5.04901e-04	2.77020e-05	-1.89387e-06	-7.44201e-06	6.04265e-05	1.45145e-06	-5.71181e-07	-2.17565e-06	4.37973e-06	-2.85799e-07	6.95550e-08	4.23804e-08	2.76625e-07
