#[0] time
#[1] realamp_l3m3
#[2] imagamp_l3m3
#[3] realamp_l3mm3
#[4] imagamp_l3mm3
#[5] realamp_l4m3
#[6] imagamp_l4m3
#[7] realamp_l4mm3
#[8] imagamp_l4mm3
#[9] realamp_l5m3
#[10] imagamp_l5m3
#[11] realamp_l5mm3
#[12] imagamp_l5mm3
#[13] realamp_l6m3
#[14] imagamp_l6m3
#[15] realamp_l6mm3
#[16] imagamp_l6mm3
#[17] realamp_l7m3
#[18] imagamp_l7m3
#[19] realamp_l7mm3
#[20] imagamp_l7mm3
2439.40	4.62274e-03	4.24764e-03	4.63974e-04	1.52619e-03	-7.70994e-05	1.47773e-04	-8.30219e-05	2.04111e-04	-1.07062e-05	-1.57944e-05	-2.09106e-05	2.06713e-05	-6.81194e-07	-1.33794e-06	-2.34456e-06	1.19157e-06	5.62900e-07	4.53622e-07	3.08610e-08	4.20881e-07
2439.50	4.45001e-03	4.51274e-03	6.56231e-04	1.48052e-03	-8.73875e-05	1.44837e-04	-5.43763e-05	2.17266e-04	-9.40818e-06	-1.68006e-05	-1.77015e-05	2.40868e-05	-5.41377e-07	-1.41861e-06	-2.13595e-06	1.61071e-06	5.06186e-07	5.25491e-07	1.08749e-07	4.14280e-07
2439.60	4.31129e-03	4.72049e-03	8.01888e-04	1.42406e-03	-9.67235e-05	1.40762e-04	-2.90594e-05	2.24206e-04	-8.12807e-06	-1.76538e-05	-1.43866e-05	2.65263e-05	-4.00537e-07	-1.47893e-06	-1.87557e-06	1.94388e-06	4.43689e-07	5.87764e-07	1.81646e-07	3.92552e-07
2439.70	4.16353e-03	4.92450e-03	9.42773e-04	1.35327e-03	-1.05887e-04	1.36097e-04	-2.85816e-06	2.28196e-04	-6.77251e-06	-1.84100e-05	-1.07350e-05	2.85099e-05	-2.53069e-07	-1.52528e-06	-1.56323e-06	2.23505e-06	3.73557e-07	6.42594e-07	2.50255e-07	3.58026e-07
2439.80	4.00676e-03	5.12440e-03	1.07752e-03	1.26856e-03	-1.14844e-04	1.30851e-04	2.38831e-05	2.29127e-04	-5.34890e-06	-1.90633e-05	-6.80966e-06	2.99909e-05	-1.00357e-07	-1.55694e-06	-1.20568e-06	2.47601e-06	2.96672e-07	6.89044e-07	3.12344e-07	3.11528e-07
2439.90	3.84110e-03	5.31978e-03	1.20472e-03	1.17049e-03	-1.23558e-04	1.25036e-04	5.08015e-05	2.26926e-04	-3.86436e-06	-1.96066e-05	-2.67977e-06	3.09315e-05	5.61503e-08	-1.57332e-06	-8.10946e-07	2.65986e-06	2.14022e-07	7.26291e-07	3.65823e-07	2.54288e-07
2440.00	3.66669e-03	5.51029e-03	1.32305e-03	1.05969e-03	-1.31991e-04	1.18655e-04	7.75356e-05	2.21561e-04	-2.32752e-06	-2.00354e-05	1.58061e-06	3.13032e-05	2.14916e-07	-1.57401e-06	-3.88174e-07	2.78082e-06	1.26715e-07	7.53618e-07	4.08839e-07	1.87893e-07
2440.10	3.48356e-03	5.69559e-03	1.43128e-03	9.36921e-04	-1.40110e-04	1.11719e-04	1.03721e-04	2.13047e-04	-7.47997e-07	-2.03451e-05	5.89341e-06	3.10882e-05	3.74332e-07	-1.55871e-06	5.26379e-08	2.83462e-06	3.59372e-08	7.70444e-07	4.39826e-07	1.14246e-07
2440.20	3.29196e-03	5.87524e-03	1.52816e-03	8.03174e-04	-1.47881e-04	1.04252e-04	1.28970e-04	2.01439e-04	8.66119e-07	-2.05302e-05	1.01769e-05	3.02787e-05	5.32842e-07	-1.52733e-06	5.00798e-07	2.81859e-06	-5.70574e-08	7.76336e-07	4.57559e-07	3.55311e-08
2440.30	3.09198e-03	6.04892e-03	1.61258e-03	6.59443e-04	-1.55264e-04	9.62613e-05	1.52930e-04	1.86838e-04	2.50444e-06	-2.05890e-05	1.43496e-05	2.88789e-05	6.88764e-07	-1.47986e-06	9.45233e-07	2.73171e-06	-1.50945e-07	7.71013e-07	4.61211e-07	-4.58797e-08
