#[0] time
#[1] realamp_l2mm1
#[2] imagamp_l2mm1
#[3] realamp_l2m1
#[4] imagamp_l2m1
#[5] realamp_l3mm1
#[6] imagamp_l3mm1
#[7] realamp_l3m1
#[8] imagamp_l3m1
#[9] realamp_l4mm1
#[10] imagamp_l4mm1
#[11] realamp_l4m1
#[12] imagamp_l4m1
#[13] realamp_l5mm1
#[14] imagamp_l5mm1
#[15] realamp_l5m1
#[16] imagamp_l5m1
2440.80	2.01131e-03	-4.32755e-04	5.61831e-04	-7.96219e-04	8.02206e-06	-1.45721e-05	-7.52482e-05	-4.50581e-05	2.45525e-06	-2.86710e-07	-4.99154e-06	1.96430e-06	-3.26695e-07	-1.23605e-07	-3.02995e-08	-1.66540e-07
2440.90	2.01470e-03	-4.96971e-04	6.06558e-04	-7.73667e-04	7.32770e-06	-1.51095e-05	-7.24018e-05	-5.09148e-05	2.44868e-06	-4.72604e-07	-5.20365e-06	1.49647e-06	-3.40184e-07	-9.26901e-08	-1.11555e-08	-1.70519e-07
2441.00	2.01618e-03	-5.61840e-04	6.50514e-04	-7.48665e-04	6.60145e-06	-1.56149e-05	-6.91032e-05	-5.66010e-05	2.42817e-06	-6.59124e-07	-5.37210e-06	1.00600e-06	-3.50753e-07	-6.03370e-08	8.50370e-09	-1.72297e-07
2441.10	2.01572e-03	-6.27071e-04	6.93397e-04	-7.21322e-04	5.82481e-06	-1.60908e-05	-6.53628e-05	-6.20773e-05	2.39317e-06	-8.46313e-07	-5.49447e-06	4.96928e-07	-3.58250e-07	-2.68464e-08	2.84148e-08	-1.71817e-07
2441.20	2.01329e-03	-6.92957e-04	7.35316e-04	-6.91525e-04	5.03151e-06	-1.65276e-05	-6.11939e-05	-6.73150e-05	2.34422e-06	-1.03108e-06	-5.56877e-06	-2.62544e-08	-3.62568e-07	7.54745e-09	4.83356e-08	-1.69033e-07
2441.30	2.00888e-03	-7.59209e-04	7.75985e-04	-6.59411e-04	4.20964e-06	-1.69263e-05	-5.66147e-05	-7.22707e-05	2.28126e-06	-1.21302e-06	-5.59319e-06	-5.58558e-07	-3.63592e-07	4.25355e-08	6.80042e-08	-1.63927e-07
2441.40	2.00243e-03	-8.25882e-04	8.15341e-04	-6.24964e-04	3.35541e-06	-1.72858e-05	-5.16343e-05	-7.69246e-05	2.20406e-06	-1.39171e-06	-5.56686e-06	-1.09638e-06	-3.61252e-07	7.77629e-08	8.71228e-08	-1.56560e-07
2441.50	1.99390e-03	-8.93041e-04	8.53343e-04	-5.88182e-04	2.48437e-06	-1.76033e-05	-4.62736e-05	-8.12457e-05	2.11325e-06	-1.56537e-06	-5.48904e-06	-1.63464e-06	-3.55505e-07	1.12930e-07	1.05439e-07	-1.46972e-07
2441.60	1.98332e-03	-9.60385e-04	8.89705e-04	-5.49240e-04	1.58378e-06	-1.78777e-05	-4.05608e-05	-8.51952e-05	2.00867e-06	-1.73352e-06	-5.35936e-06	-2.16786e-06	-3.46342e-07	1.47700e-07	1.22701e-07	-1.35230e-07
2441.70	1.97065e-03	-1.02785e-03	9.24308e-04	-5.08207e-04	6.55402e-07	-1.81069e-05	-3.45214e-05	-8.87442e-05	1.89072e-06	-1.89496e-06	-5.17793e-06	-2.69116e-06	-3.33783e-07	1.81749e-07	1.38670e-07	-1.21472e-07
2441.80	1.95586e-03	-1.09549e-03	9.57091e-04	-4.65087e-04	-2.90923e-07	-1.82888e-05	-2.81797e-05	-9.18703e-05	1.75995e-06	-2.04838e-06	-4.94559e-06	-3.19972e-06	-3.17865e-07	2.14738e-07	1.53117e-07	-1.05840e-07
2441.90	1.93887e-03	-1.16337e-03	9.88005e-04	-4.19884e-04	-1.24570e-06	-1.84246e-05	-2.15608e-05	-9.45512e-05	1.61722e-06	-2.19270e-06	-4.66343e-06	-3.68879e-06	-2.98662e-07	2.46344e-07	1.65824e-07	-8.84880e-08
2442.00	1.91969e-03	-1.23128e-03	1.01688e-03	-3.72763e-04	-2.21505e-06	-1.85145e-05	-1.47000e-05	-9.67595e-05	1.46296e-06	-2.32739e-06	-4.33310e-06	-4.15326e-06	-2.76304e-07	2.76237e-07	1.76569e-07	-6.96107e-08
2442.10	1.89838e-03	-1.29907e-03	1.04351e-03	-3.23881e-04	-3.20786e-06	-1.85471e-05	-7.63028e-06	-9.84739e-05	1.29682e-06	-2.45148e-06	-3.95658e-06	-4.58860e-06	-2.50982e-07	3.04109e-07	1.85167e-07	-4.94481e-08
2442.20	1.87488e-03	-1.36676e-03	1.06785e-03	-2.73258e-04	-4.20409e-06	-1.85325e-05	-3.92835e-07	-9.96742e-05	1.12100e-06	-2.56361e-06	-3.53673e-06	-4.98957e-06	-2.22837e-07	3.29710e-07	1.91458e-07	-2.81986e-08
2442.30	1.84907e-03	-1.43441e-03	1.08987e-03	-2.20924e-04	-5.19958e-06	-1.84705e-05	6.98528e-06	-1.00349e-04	9.36094e-07	-2.66320e-06	-3.07640e-06	-5.35248e-06	-1.92095e-07	3.52719e-07	1.95299e-07	-6.15589e-09
2442.40	1.82110e-03	-1.50172e-03	1.10934e-03	-1.67155e-04	-6.21151e-06	-1.83484e-05	1.44615e-05	-1.00480e-04	7.41780e-07	-2.74973e-06	-2.57893e-06	-5.67329e-06	-1.59011e-07	3.72875e-07	1.96600e-07	1.63768e-08
2442.50	1.79097e-03	-1.56862e-03	1.12618e-03	-1.12077e-04	-7.22596e-06	-1.81734e-05	2.19844e-05	-1.00056e-04	5.40162e-07	-2.82214e-06	-2.04876e-06	-5.94738e-06	-1.23807e-07	3.89972e-07	1.95283e-07	3.91588e-08
2442.60	1.75842e-03	-1.63536e-03	1.14043e-03	-5.55315e-05	-8.23137e-06	-1.79501e-05	2.95408e-05	-9.90761e-05	3.31980e-07	-2.87986e-06	-1.48921e-06	-6.17271e-06	-8.68162e-08	4.03754e-07	1.91328e-07	6.18383e-08
2442.70	1.72364e-03	-1.70167e-03	1.15191e-03	2.17163e-06	-9.23667e-06	-1.76675e-05	3.70790e-05	-9.75295e-05	1.17728e-07	-2.92227e-06	-9.04937e-07	-6.34583e-06	-4.83457e-08	4.14044e-07	1.84751e-07	8.41058e-08
2442.80	1.68677e-03	-1.76727e-03	1.16044e-03	6.06977e-05	-1.02416e-05	-1.73242e-05	4.45330e-05	-9.54132e-05	-1.00973e-07	-2.94877e-06	-3.02130e-07	-6.46316e-06	-8.68331e-09	4.20702e-07	1.75556e-07	1.05703e-07
2442.90	1.64745e-03	-1.83245e-03	1.16615e-03	1.20298e-04	-1.12275e-05	-1.69404e-05	5.18887e-05	-9.27316e-05	-3.22189e-07	-2.95936e-06	3.15245e-07	-6.52351e-06	3.18179e-08	4.23572e-07	1.63842e-07	1.26302e-07
2443.00	1.60588e-03	-1.89699e-03	1.16885e-03	1.80639e-04	-1.22039e-05	-1.64962e-05	5.90982e-05	-8.94865e-05	-5.46023e-07	-2.95328e-06	9.41824e-07	-6.52522e-06	7.27657e-08	4.22556e-07	1.49728e-07	1.45590e-07
2443.10	1.56216e-03	-1.96070e-03	1.16846e-03	2.41459e-04	-1.31717e-05	-1.59840e-05	6.61123e-05	-8.56854e-05	-7.71594e-07	-2.92987e-06	1.57170e-06	-6.46695e-06	1.13776e-07	4.17612e-07	1.33350e-07	1.63297e-07
2443.20	1.51609e-03	-2.02368e-03	1.16500e-03	3.02819e-04	-1.41152e-05	-1.54325e-05	7.28886e-05	-8.13418e-05	-9.95768e-07	-2.89003e-06	2.19872e-06	-6.34791e-06	1.54536e-07	4.08693e-07	1.14865e-07	1.79180e-07
2443.30	1.46780e-03	-2.08578e-03	1.15838e-03	3.64458e-04	-1.50358e-05	-1.48353e-05	7.93782e-05	-7.64682e-05	-1.21764e-06	-2.83378e-06	2.81686e-06	-6.16793e-06	1.94666e-07	3.95787e-07	9.44755e-08	1.92984e-07
2443.40	1.41727e-03	-2.14691e-03	1.14856e-03	4.26207e-04	-1.59358e-05	-1.41715e-05	8.55584e-05	-7.10793e-05	-1.43749e-06	-2.75972e-06	3.42167e-06	-5.92806e-06	2.33699e-07	3.78988e-07	7.24724e-08	2.04456e-07
2443.50	1.36453e-03	-2.20702e-03	1.13552e-03	4.87906e-04	-1.68089e-05	-1.34481e-05	9.13827e-05	-6.51961e-05	-1.65348e-06	-2.66821e-06	4.00674e-06	-5.62912e-06	2.71274e-07	3.58381e-07	4.90943e-08	2.13419e-07
2443.60	1.30947e-03	-2.26606e-03	1.11925e-03	5.49502e-04	-1.76515e-05	-1.26824e-05	9.68121e-05	-5.88423e-05	-1.86356e-06	-2.56047e-06	4.56619e-06	-5.27257e-06	3.07059e-07	3.34052e-07	2.46180e-08	2.19716e-07
2443.70	1.25225e-03	-2.32394e-03	1.09970e-03	6.10713e-04	-1.84608e-05	-1.18747e-05	1.01797e-04	-5.20486e-05	-2.06638e-06	-2.43705e-06	5.09345e-06	-4.86067e-06	3.40691e-07	3.06146e-07	-6.82067e-10	2.23205e-07
2443.80	1.19287e-03	-2.38056e-03	1.07688e-03	6.71367e-04	-1.92346e-05	-1.10107e-05	1.06312e-04	-4.48376e-05	-2.26151e-06	-2.29730e-06	5.58418e-06	-4.39605e-06	3.71769e-07	2.74865e-07	-2.64479e-08	2.23796e-07
2443.90	1.13136e-03	-2.43584e-03	1.05080e-03	7.31286e-04	-1.99694e-05	-1.00919e-05	1.10324e-04	-3.72444e-05	-2.44753e-06	-2.14158e-06	6.03315e-06	-3.88216e-06	3.99951e-07	2.40441e-07	-5.23614e-08	2.21438e-07
2444.00	1.06761e-03	-2.48975e-03	1.02145e-03	7.90417e-04	-2.06648e-05	-9.14423e-06	1.13797e-04	-2.93078e-05	-2.62260e-06	-1.97220e-06	6.43451e-06	-3.32289e-06	4.24941e-07	2.03081e-07	-7.81332e-08	2.16094e-07
2444.10	1.00178e-03	-2.54219e-03	9.88871e-04	8.48466e-04	-2.13150e-05	-8.14510e-06	1.16704e-04	-2.10594e-05	-2.78621e-06	-1.78815e-06	6.78449e-06	-2.72221e-06	4.46437e-07	1.63136e-07	-1.03371e-07	2.07766e-07
2444.20	9.33914e-04	-2.59307e-03	9.53072e-04	9.05253e-04	-2.19167e-05	-7.09606e-06	1.19019e-04	-1.25395e-05	-2.93711e-06	-1.59009e-06	7.07876e-06	-2.08493e-06	4.64199e-07	1.20961e-07	-1.27717e-07	1.96492e-07
2444.30	8.63731e-04	-2.64236e-03	9.14088e-04	9.60850e-04	-2.24709e-05	-6.01773e-06	1.20729e-04	-3.78269e-06	-3.07406e-06	-1.37984e-06	7.31420e-06	-1.41590e-06	4.77994e-07	7.68782e-08	-1.50805e-07	1.82372e-07
2444.40	7.91728e-04	-2.68996e-03	8.71983e-04	1.01471e-03	-2.29743e-05	-4.89964e-06	1.21788e-04	5.14472e-06	-3.19620e-06	-1.15849e-06	7.48556e-06	-7.21708e-07	4.87623e-07	3.12195e-08	-1.72366e-07	1.65499e-07
2444.50	7.17793e-04	-2.73577e-03	8.26820e-04	1.06679e-03	-2.34246e-05	-3.74585e-06	1.22186e-04	1.42049e-05	-3.30257e-06	-9.26791e-07	7.59084e-06	-7.86340e-09	4.92920e-07	-1.56011e-08	-1.92043e-07	1.46056e-07
2444.60	6.41807e-04	-2.77973e-03	7.78654e-04	1.11704e-03	-2.38114e-05	-2.55032e-06	1.21927e-04	2.33677e-05	-3.39183e-06	-6.84500e-07	7.62930e-06	7.20445e-07	4.93781e-07	-6.30946e-08	-2.09481e-07	1.24314e-07
2444.70	5.63968e-04	-2.82181e-03	7.27544e-04	1.16514e-03	-2.41403e-05	-1.32637e-06	1.20980e-04	3.25651e-05	-3.46358e-06	-4.34419e-07	7.59754e-06	1.45570e-06	4.90086e-07	-1.10921e-07	-2.24469e-07	1.00470e-07
2444.80	4.84170e-04	-2.86190e-03	6.73565e-04	1.21108e-03	-2.44156e-05	-8.22252e-08	1.19344e-04	4.17522e-05	-3.51745e-06	-1.77985e-07	7.49494e-06	2.19138e-06	4.81770e-07	-1.58634e-07	-2.36744e-07	7.48020e-08
2444.90	4.02455e-04	-2.89989e-03	6.16827e-04	1.25468e-03	-2.46308e-05	1.18478e-06	1.17019e-04	5.08822e-05	-3.55242e-06	8.39933e-08	7.32150e-06	2.92111e-06	4.68845e-07	-2.05763e-07	-2.46084e-07	4.76561e-08
2445.00	3.19026e-04	-2.93580e-03	5.57429e-04	1.29564e-03	-2.47773e-05	2.47553e-06	1.13998e-04	5.98967e-05	-3.56787e-06	3.50251e-07	7.07709e-06	3.63775e-06	4.51329e-07	-2.51888e-07	-2.52304e-07	1.93467e-08
2445.10	2.33790e-04	-2.96947e-03	4.95475e-04	1.33395e-03	-2.48619e-05	3.78431e-06	1.10291e-04	6.87501e-05	-3.56354e-06	6.19339e-07	6.76273e-06	4.33463e-06	4.29325e-07	-2.96537e-07	-2.55273e-07	-9.76275e-09
2445.20	1.46945e-04	-3.00091e-03	4.31117e-04	1.36932e-03	-2.48747e-05	5.11054e-06	1.05900e-04	7.73822e-05	-3.53890e-06	8.89772e-07	6.37983e-06	5.00468e-06	4.02927e-07	-3.39282e-07	-2.54895e-07	-3.92949e-08
2445.30	5.85556e-05	-3.03005e-03	3.64479e-04	1.40160e-03	-2.48139e-05	6.45057e-06	1.00838e-04	8.57406e-05	-3.49381e-06	1.16007e-06	5.93076e-06	5.64118e-06	3.72281e-07	-3.79693e-07	-2.51095e-07	-6.88699e-08
2445.40	-3.16186e-05	-3.05668e-03	2.95612e-04	1.43090e-03	-2.46959e-05	7.79436e-06	9.51253e-05	9.37884e-05	-3.42867e-06	1.42837e-06	5.41839e-06	6.23821e-06	3.37630e-07	-4.17355e-07	-2.43878e-07	-9.80780e-08
2445.50	-1.23216e-04	-3.08087e-03	2.24775e-04	1.45684e-03	-2.45018e-05	9.14690e-06	8.87769e-05	1.01460e-04	-3.34282e-06	1.69360e-06	4.84610e-06	6.78883e-06	2.99206e-07	-4.51856e-07	-2.33276e-07	-1.26544e-07
2445.60	-2.16225e-04	-3.10268e-03	1.52036e-04	1.47924e-03	-2.42286e-05	1.04960e-05	8.18119e-05	1.08706e-04	-3.23643e-06	1.95375e-06	4.21793e-06	7.28708e-06	2.57274e-07	-4.82836e-07	-2.19354e-07	-1.53864e-07
2445.70	-3.10620e-04	-3.12177e-03	7.76436e-05	1.49818e-03	-2.38885e-05	1.18482e-05	7.42681e-05	1.15484e-04	-3.11019e-06	2.20775e-06	3.53899e-06	7.72758e-06	2.12184e-07	-5.09935e-07	-2.02239e-07	-1.79646e-07
2445.80	-4.06271e-04	-3.13829e-03	1.74891e-06	1.51337e-03	-2.34677e-05	1.31932e-05	6.61693e-05	1.21741e-04	-2.96387e-06	2.45378e-06	2.81427e-06	8.10493e-06	1.64285e-07	-5.32824e-07	-1.82111e-07	-2.03530e-07
2445.90	-5.03378e-04	-3.15201e-03	-7.56522e-05	1.52492e-03	-2.29864e-05	1.45232e-05	5.75510e-05	1.27448e-04	-2.79894e-06	2.69008e-06	2.04955e-06	8.41513e-06	1.13930e-07	-5.51195e-07	-1.59174e-07	-2.25175e-07
2446.00	-6.01749e-04	-3.16293e-03	-1.54272e-04	1.53262e-03	-2.24365e-05	1.58382e-05	4.84499e-05	1.32554e-04	-2.61556e-06	2.91546e-06	1.25108e-06	8.65343e-06	6.15556e-08	-5.64764e-07	-1.33675e-07	-2.44293e-07
2446.10	-7.01031e-04	-3.17100e-03	-2.33744e-04	1.53637e-03	-2.18050e-05	1.71449e-05	3.89164e-05	1.37012e-04	-2.41382e-06	3.12899e-06	4.26129e-07	8.81618e-06	7.62565e-09	-5.73314e-07	-1.05879e-07	-2.60549e-07
2446.20	-8.01414e-04	-3.17617e-03	-3.14044e-04	1.53607e-03	-2.11035e-05	1.84253e-05	2.89896e-05	1.40794e-04	-2.19505e-06	3.32842e-06	-4.18473e-07	8.90077e-06	-4.74042e-08	-5.76711e-07	-7.61037e-08	-2.73646e-07
2446.30	-9.02812e-04	-3.17865e-03	-3.94997e-04	1.53148e-03	-2.03228e-05	1.96697e-05	1.87066e-05	1.43852e-04	-1.95976e-06	3.51243e-06	-1.27579e-06	8.90404e-06	-1.03027e-07	-5.74829e-07	-4.47091e-08	-2.83357e-07
2446.40	-1.00501e-03	-3.17800e-03	-4.76273e-04	1.52281e-03	-1.94714e-05	2.08964e-05	8.13241e-06	1.46169e-04	-1.70923e-06	3.68061e-06	-2.13762e-06	8.82503e-06	-1.58743e-07	-5.67599e-07	-1.20851e-08	-2.89461e-07
2446.50	-1.10802e-03	-3.17405e-03	-5.57785e-04	1.51013e-03	-1.85612e-05	2.20934e-05	-2.67443e-06	1.47732e-04	-1.44515e-06	3.83091e-06	-2.99571e-06	8.66388e-06	-2.14059e-07	-5.55028e-07	2.13462e-08	-2.91756e-07
2446.60	-1.21183e-03	-3.16724e-03	-6.39265e-04	1.49298e-03	-1.75740e-05	2.32449e-05	-1.36783e-05	1.48487e-04	-1.16772e-06	3.96228e-06	-3.84293e-06	8.41853e-06	-2.68420e-07	-5.37092e-07	5.51576e-08	-2.90200e-07
2446.70	-1.31620e-03	-3.15746e-03	-7.20422e-04	1.47143e-03	-1.65136e-05	2.43487e-05	-2.48067e-05	1.48423e-04	-8.78857e-07	4.07330e-06	-4.67052e-06	8.09035e-06	-3.21367e-07	-5.13873e-07	8.88961e-08	-2.84706e-07
2446.80	-1.42109e-03	-3.14422e-03	-8.01150e-04	1.44577e-03	-1.53881e-05	2.54267e-05	-3.60065e-05	1.47539e-04	-5.79504e-07	4.16465e-06	-5.47117e-06	7.68126e-06	-3.72299e-07	-4.85460e-07	1.22070e-07	-2.75291e-07
2446.90	-1.52663e-03	-3.12784e-03	-8.81297e-04	1.41565e-03	-1.42069e-05	2.64437e-05	-4.72224e-05	1.45815e-04	-2.72001e-07	4.23361e-06	-6.23668e-06	7.19312e-06	-4.20763e-07	-4.52042e-07	1.54264e-07	-2.61995e-07
2447.00	-1.63230e-03	-3.10828e-03	-9.60324e-04	1.38124e-03	-1.29580e-05	2.74016e-05	-5.83629e-05	1.43250e-04	4.21198e-08	4.27914e-06	-6.95789e-06	6.62969e-06	-4.66322e-07	-4.13840e-07	1.85028e-07	-2.44887e-07
2447.10	-1.73825e-03	-3.08542e-03	-1.03821e-03	1.34251e-03	-1.16449e-05	2.83076e-05	-6.93915e-05	1.39836e-04	3.61926e-07	4.30189e-06	-7.62900e-06	5.99365e-06	-5.08412e-07	-3.71087e-07	2.13893e-07	-2.24205e-07
2447.20	-1.84447e-03	-3.05905e-03	-1.11486e-03	1.29957e-03	-1.02776e-05	2.91657e-05	-8.02484e-05	1.35580e-04	6.85627e-07	4.30173e-06	-8.24291e-06	5.28957e-06	-5.46578e-07	-3.24091e-07	2.40441e-07	-2.00149e-07
2447.30	-1.95090e-03	-3.02955e-03	-1.18983e-03	1.25216e-03	-8.85977e-06	2.99428e-05	-9.08587e-05	1.30478e-04	1.01071e-06	4.27664e-06	-8.79183e-06	4.52274e-06	-5.80431e-07	-2.73224e-07	2.64292e-07	-1.72936e-07
2447.40	-2.05713e-03	-2.99661e-03	-1.26291e-03	1.20068e-03	-7.38227e-06	3.06565e-05	-1.01153e-04	1.24563e-04	1.33612e-06	4.22696e-06	-9.26964e-06	3.69992e-06	-6.09570e-07	-2.18886e-07	2.85067e-07	-1.42881e-07
2447.50	-2.16329e-03	-2.96005e-03	-1.33404e-03	1.14512e-03	-5.85768e-06	3.13160e-05	-1.11084e-04	1.17842e-04	1.66002e-06	4.15369e-06	-9.67121e-06	2.82639e-06	-6.33618e-07	-1.61481e-07	3.02441e-07	-1.10383e-07
2447.60	-2.26920e-03	-2.92025e-03	-1.40275e-03	1.08544e-03	-4.28369e-06	3.18908e-05	-1.20571e-04	1.10336e-04	1.98012e-06	4.05529e-06	-9.99036e-06	1.91013e-06	-6.52290e-07	-1.01497e-07	3.16109e-07	-7.57672e-08
2447.70	-2.37477e-03	-2.87696e-03	-1.46892e-03	1.02178e-03	-2.66014e-06	3.23917e-05	-1.29565e-04	1.02069e-04	2.29555e-06	3.93233e-06	-1.02231e-05	9.58165e-07	-6.65274e-07	-3.94808e-08	3.25824e-07	-3.94910e-08
2447.80	-2.48012e-03	-2.83019e-03	-1.53243e-03	9.54089e-04	-1.02375e-06	3.28063e-05	-1.38005e-04	9.30843e-05	2.60161e-06	3.78547e-06	-1.03656e-05	-2.04039e-08	-6.72422e-07	2.41373e-08	3.31346e-07	-1.97702e-09
2447.90	-2.58473e-03	-2.77992e-03	-1.59289e-03	8.82788e-04	6.67081e-07	3.31443e-05	-1.45826e-04	8.34144e-05	2.89960e-06	3.61468e-06	-1.04146e-05	-1.01772e-06	-6.73492e-07	8.87142e-08	3.32583e-07	3.62672e-08
2448.00	-2.68868e-03	-2.72613e-03	-1.65018e-03	8.07855e-04	2.39665e-06	3.34016e-05	-1.52983e-04	7.30940e-05	3.18729e-06	3.42073e-06	-1.03679e-05	-2.02529e-06	-6.68301e-07	1.53683e-07	3.29457e-07	7.47810e-08
2448.10	-2.79186e-03	-2.66887e-03	-1.70403e-03	7.29414e-04	4.15087e-06	3.35686e-05	-1.59414e-04	6.21768e-05	3.46191e-06	3.20414e-06	-1.02241e-05	-3.03295e-06	-6.56767e-07	2.18466e-07	3.21904e-07	1.13115e-07
2448.20	-2.89416e-03	-2.60809e-03	-1.75429e-03	6.47624e-04	5.93630e-06	3.36483e-05	-1.65076e-04	5.07042e-05	3.72272e-06	2.96562e-06	-9.98253e-06	-4.03224e-06	-6.38896e-07	2.82417e-07	3.09941e-07	1.50725e-07
2448.30	-2.99568e-03	-2.54373e-03	-1.80075e-03	5.62474e-04	7.72406e-06	3.36368e-05	-1.69922e-04	3.87304e-05	3.96643e-06	2.70665e-06	-9.64367e-06	-5.01332e-06	-6.14790e-07	3.45000e-07	2.93570e-07	1.87093e-07
2448.40	-3.09609e-03	-2.47588e-03	-1.84321e-03	4.74301e-04	9.52279e-06	3.35329e-05	-1.73909e-04	2.63224e-05	4.19197e-06	2.42815e-06	-9.20897e-06	-5.96634e-06	-5.84559e-07	4.05611e-07	2.72904e-07	2.21696e-07
2448.50	-3.19528e-03	-2.40452e-03	-1.88145e-03	3.83297e-04	1.13389e-05	3.33331e-05	-1.76995e-04	1.35319e-05	4.39859e-06	2.13059e-06	-8.68013e-06	-6.88247e-06	-5.48384e-07	4.63606e-07	2.48157e-07	2.54008e-07
2448.60	-3.29314e-03	-2.32966e-03	-1.91532e-03	2.89655e-04	1.31682e-05	3.30363e-05	-1.79150e-04	4.23369e-07	4.58479e-06	1.81536e-06	-8.06026e-06	-7.75257e-06	-5.06505e-07	5.18414e-07	2.19591e-07	2.83535e-07
2448.70	-3.38954e-03	-2.25131e-03	-1.94465e-03	1.93585e-04	1.49844e-05	3.26510e-05	-1.80342e-04	-1.29149e-05	4.74770e-06	1.48577e-06	-7.35430e-06	-8.56636e-06	-4.59145e-07	5.69586e-07	1.87450e-07	3.09834e-07
2448.80	-3.48437e-03	-2.16951e-03	-1.96928e-03	9.53023e-05	1.68028e-05	3.21638e-05	-1.80548e-04	-2.64327e-05	4.88730e-06	1.14133e-06	-6.56630e-06	-9.31642e-06	-4.06680e-07	6.16461e-07	1.52160e-07	3.32475e-07
