#[0] time
#[1] realamp_l4m4
#[2] imagamp_l4m4
#[3] realamp_l4mm4
#[4] imagamp_l4mm4
#[5] realamp_l5m4
#[6] imagamp_l5m4
#[7] realamp_l5mm4
#[8] imagamp_l5mm4
#[9] realamp_l6m4
#[10] imagamp_l6m4
#[11] realamp_l6mm4
#[12] imagamp_l6mm4
#[13] realamp_l7m4
#[14] imagamp_l7m4
#[15] realamp_l7mm4
#[16] imagamp_l7mm4
#[17] realamp_l8m4
#[18] imagamp_l8m4
#[19] realamp_l8mm4
#[20] imagamp_l8mm4
2439.40	1.21046e-03	-2.37490e-03	4.43695e-04	5.47488e-04	6.25394e-05	5.55121e-05	3.33747e-05	1.03607e-04	-1.40231e-05	4.92783e-08	1.96759e-06	1.65728e-05	-2.52314e-07	-9.26854e-08	-2.91456e-07	1.87731e-06	1.00892e-08	2.82288e-08	-6.23870e-08	1.65550e-07
2439.50	1.38101e-03	-2.31004e-03	5.34587e-04	4.75446e-04	5.88064e-05	6.12010e-05	5.23411e-05	9.74733e-05	-1.40918e-05	-1.38832e-06	5.24827e-06	1.61395e-05	-2.43455e-07	-1.25792e-07	1.15446e-07	1.92728e-06	6.09187e-09	2.95755e-08	-2.30750e-08	1.78263e-07
2439.60	1.51438e-03	-2.25394e-03	5.96418e-04	4.07161e-04	5.47388e-05	6.59576e-05	6.67758e-05	8.95413e-05	-1.40348e-05	-2.70271e-06	7.95038e-06	1.51791e-05	-2.29742e-07	-1.53960e-07	4.78572e-07	1.88996e-06	2.22614e-09	3.04183e-08	1.44184e-08	1.80992e-07
2439.70	1.64575e-03	-2.19035e-03	6.49532e-04	3.30794e-04	5.02934e-05	7.04415e-05	8.00132e-05	7.94712e-05	-1.38562e-05	-4.01868e-06	1.04782e-05	1.37668e-05	-2.12793e-07	-1.80626e-07	8.31757e-07	1.78435e-06	-1.74290e-09	3.07546e-08	5.20317e-08	1.75866e-07
2439.80	1.77470e-03	-2.11933e-03	6.92869e-04	2.47503e-04	4.54842e-05	7.46376e-05	9.17321e-05	6.74387e-05	-1.35549e-05	-5.32369e-06	1.27562e-05	1.19333e-05	-1.92761e-07	-2.05390e-07	1.16220e-06	1.61285e-06	-5.75920e-09	3.05685e-08	8.81280e-08	1.62949e-07
2439.90	1.90079e-03	-2.04099e-03	7.25513e-04	1.58534e-04	4.03332e-05	7.85094e-05	1.01641e-04	5.36770e-05	-1.31311e-05	-6.60729e-06	1.47140e-05	9.72305e-06	-1.69841e-07	-2.27966e-07	1.45759e-06	1.38030e-06	-9.75825e-09	2.98506e-08	1.21097e-07	1.42646e-07
2440.00	2.02361e-03	-1.95532e-03	7.46775e-04	6.52422e-05	3.48676e-05	8.20325e-05	1.09491e-04	3.84621e-05	-1.25861e-05	-7.85841e-06	1.62895e-05	7.19217e-06	-1.44321e-07	-2.48020e-07	1.70669e-06	1.09379e-06	-1.36712e-08	2.86067e-08	1.49435e-07	1.15698e-07
2440.10	2.14284e-03	-1.86255e-03	7.56007e-04	-3.09191e-05	2.91104e-05	8.51762e-05	1.15060e-04	2.20976e-05	-1.19220e-05	-9.06549e-06	1.74302e-05	4.40611e-06	-1.16409e-07	-2.65210e-07	1.89968e-06	7.62470e-07	-1.74290e-08	2.68469e-08	1.71807e-07	8.31456e-08
2440.20	2.25800e-03	-1.76280e-03	7.52846e-04	-1.28386e-04	2.30748e-05	8.79191e-05	1.18184e-04	4.92004e-06	-1.11440e-05	-1.02167e-05	1.80949e-05	1.43961e-06	-8.64966e-08	-2.79239e-07	2.02850e-06	3.97331e-07	-2.09677e-08	2.45853e-08	1.87108e-07	4.63005e-08
2440.30	2.36866e-03	-1.65619e-03	7.37155e-04	-2.25565e-04	1.67948e-05	9.02438e-05	1.18745e-04	-1.26986e-05	-1.02555e-05	-1.13012e-05	1.82551e-05	-1.62585e-06	-5.48888e-08	-2.89895e-07	2.08728e-06	1.07690e-08	-2.42220e-08	2.18501e-08	1.94521e-07	6.69338e-09
2440.40	2.47448e-03	-1.54297e-03	7.08901e-04	-3.20828e-04	1.03063e-05	9.21244e-05	1.16680e-04	-3.03728e-05	-9.26138e-06	-1.23094e-05	1.78961e-05	-4.70458e-06	-2.19156e-08	-2.97029e-07	2.07249e-06	-3.83831e-07	-2.71295e-08	1.86788e-08	1.93560e-07	-3.39962e-08
2440.50	2.57508e-03	-1.42332e-03	6.68329e-04	-4.12571e-04	3.63364e-06	9.35426e-05	1.11982e-04	-4.77170e-05	-8.16947e-06	-1.32306e-05	1.70182e-05	-7.70878e-06	1.19142e-08	-3.00411e-07	1.98321e-06	-7.72489e-07	-2.96322e-08	1.51161e-08	1.84102e-07	-7.40045e-08
2440.60	2.67006e-03	-1.29746e-03	6.15872e-04	-4.99198e-04	-3.18861e-06	9.44838e-05	1.04706e-04	-6.43374e-05	-6.98673e-06	-1.40550e-05	1.56363e-05	-1.05511e-05	4.62488e-08	-2.99902e-07	1.82118e-06	-1.14118e-06	-3.16712e-08	1.12176e-08	1.66390e-07	-1.11563e-07
2440.70	2.75911e-03	-1.16562e-03	5.52153e-04	-5.79193e-04	-1.01263e-05	9.49324e-05	9.49589e-05	-7.98548e-05	-5.72237e-06	-1.47742e-05	1.37800e-05	-1.31471e-05	8.05838e-08	-2.95432e-07	1.59071e-06	-1.47626e-06	-3.31987e-08	7.04423e-09	1.41031e-07	-1.44973e-07
2440.80	2.84179e-03	-1.02816e-03	4.78060e-04	-6.51049e-04	-1.71492e-05	9.48737e-05	8.29122e-05	-9.38978e-05	-4.38545e-06	-1.53806e-05	1.14927e-05	-1.54172e-05	1.14478e-07	-2.87080e-07	1.29865e-06	-1.76509e-06	-3.41796e-08	2.66030e-09	1.08983e-07	-1.72690e-07
2440.90	2.91780e-03	-8.85321e-04	3.94606e-04	-7.13429e-04	-2.42127e-05	9.43070e-05	6.87911e-05	-1.06121e-04	-2.98491e-06	-1.58657e-05	8.83163e-06	-1.72901e-05	1.47572e-07	-2.74809e-07	9.54312e-07	-1.99639e-06	-3.45871e-08	-1.85541e-09	7.15248e-08	-1.93380e-07
2441.00	2.98681e-03	-7.37451e-04	3.03012e-04	-7.65113e-04	-3.12880e-05	9.32159e-05	5.28630e-05	-1.16221e-04	-1.53314e-06	-1.62238e-05	5.86569e-06	-1.87044e-05	1.79346e-07	-2.58697e-07	5.68976e-07	-2.16071e-06	-3.43941e-08	-6.42535e-09	3.01846e-08	-2.05994e-07
2441.10	3.04849e-03	-5.84844e-04	2.04625e-04	-8.05040e-04	-3.83336e-05	9.15993e-05	3.54490e-05	-1.23934e-04	-4.11957e-08	-1.64498e-05	2.67368e-06	-1.96108e-05	2.09358e-07	-2.38931e-07	1.55621e-07	-2.25082e-06	-3.35959e-08	-1.09719e-08	-1.33038e-08	-2.09820e-07
2441.20	3.10256e-03	-4.27820e-04	1.00935e-04	-8.32336e-04	-4.53036e-05	8.94623e-05	1.69097e-05	-1.29041e-04	1.47961e-06	-1.65390e-05	-6.56924e-07	-1.99729e-05	2.37170e-07	-2.15718e-07	-2.71482e-07	-2.26202e-06	-3.22068e-08	-1.54138e-08	-5.70751e-08	-2.04513e-07
2441.30	3.14873e-03	-2.66854e-04	-6.37185e-06	-8.46267e-04	-5.21726e-05	8.67967e-05	-2.36650e-06	-1.31372e-04	3.01591e-06	-1.64882e-05	-4.03420e-06	-1.97693e-05	2.62445e-07	-1.89262e-07	-6.97314e-07	-2.19230e-06	-3.02322e-08	-1.96712e-08	-9.92134e-08	-1.90121e-07
2441.40	3.18672e-03	-1.02250e-04	-1.15631e-04	-8.46365e-04	-5.88934e-05	8.36177e-05	-2.19636e-05	-1.30823e-04	4.55534e-06	-1.62949e-05	-7.36157e-06	-1.89951e-05	2.84767e-07	-1.59826e-07	-1.10652e-06	-2.04255e-06	-2.76984e-08	-2.36657e-08	-1.37841e-07	-1.67090e-07
2441.50	3.21630e-03	6.55380e-05	-2.25022e-04	-8.32362e-04	-6.54291e-05	7.99184e-05	-4.14542e-05	-1.27352e-04	6.08416e-06	-1.59592e-05	-1.05429e-05	-1.76613e-05	3.03730e-07	-1.27817e-07	-1.48414e-06	-1.81656e-06	-2.46459e-08	-2.73300e-08	-1.71193e-07	-1.36259e-07
2441.60	3.23725e-03	2.36092e-04	-3.32730e-04	-8.04201e-04	-7.17432e-05	7.57188e-05	-6.03982e-05	-1.20974e-04	7.58974e-06	-1.54802e-05	-1.34841e-05	-1.57946e-05	3.19175e-07	-9.35298e-08	-1.81597e-06	-1.52092e-06	-2.11103e-08	-3.05965e-08	-1.97696e-07	-9.88270e-08
2441.70	3.24934e-03	4.09035e-04	-4.36963e-04	-7.62096e-04	-7.77924e-05	7.10351e-05	-7.83644e-05	-1.11778e-04	9.05898e-06	-1.48598e-05	-1.60957e-05	-1.34384e-05	3.30758e-07	-5.74162e-08	-2.08917e-06	-1.16482e-06	-1.71512e-08	-3.34036e-08	-2.16054e-07	-5.63010e-08
2441.80	3.25239e-03	5.83825e-04	-5.35858e-04	-7.06490e-04	-8.35413e-05	6.58664e-05	-9.49373e-05	-9.99137e-05	1.04784e-05	-1.41015e-05	-1.82970e-05	-1.06507e-05	3.38253e-07	-1.98977e-08	-2.29279e-06	-7.59840e-07	-1.28366e-08	-3.56936e-08	-2.25297e-07	-1.04510e-08
2441.90	3.24628e-03	7.60075e-04	-6.27682e-04	-6.38006e-04	-8.89517e-05	6.02504e-05	-1.09711e-04	-8.55910e-05	1.18351e-05	-1.32075e-05	-2.00160e-05	-7.50258e-06	3.41498e-07	1.86058e-08	-2.41813e-06	-3.19521e-07	-8.22299e-09	-3.74203e-08	-2.24841e-07	3.67867e-08
2442.00	3.23079e-03	9.37263e-04	-7.10799e-04	-5.57604e-04	-9.39995e-05	5.41993e-05	-1.22326e-04	-6.90806e-05	1.31153e-05	-1.21842e-05	-2.11939e-05	-4.07779e-06	3.40334e-07	5.75346e-08	-2.45909e-06	1.40974e-07	-3.37404e-09	-3.85437e-08	-2.14507e-07	8.33670e-08
2442.10	3.20585e-03	1.11490e-03	-7.83606e-04	-4.66382e-04	-9.86404e-05	4.77345e-05	-1.32458e-04	-5.07098e-05	1.43081e-05	-1.10382e-05	-2.17860e-05	-4.68845e-07	3.34829e-07	9.64763e-08	-2.41250e-06	6.05508e-07	1.63573e-09	-3.90260e-08	-1.94547e-07	1.27226e-07
