#[0] time
#[1] realamp_l4mm4
#[2] imagamp_l4mm4
#[3] realamp_l4m4
#[4] imagamp_l4m4
#[5] realamp_l5mm4
#[6] imagamp_l5mm4
#[7] realamp_l5m4
#[8] imagamp_l5m4
#[9] realamp_l6mm4
#[10] imagamp_l6mm4
#[11] realamp_l6m4
#[12] imagamp_l6m4
#[13] realamp_l7mm4
#[14] imagamp_l7mm4
#[15] realamp_l7m4
#[16] imagamp_l7m4
#[17] realamp_l8mm4
#[18] imagamp_l8mm4
#[19] realamp_l8m4
#[20] imagamp_l8m4
2439.40	1.21043e-03	2.37479e-03	4.43741e-04	-5.47547e-04	6.25385e-05	-5.55290e-05	3.33769e-05	-1.03610e-04	-1.40244e-05	-4.78166e-08	1.96759e-06	-1.65735e-05	-2.50881e-07	9.21108e-08	-2.92080e-07	-1.87790e-06	8.70490e-09	-2.83744e-08	-6.32224e-08	-1.65727e-07
2439.50	1.38102e-03	2.31004e-03	5.34581e-04	-4.75452e-04	5.88066e-05	-6.12034e-05	5.23409e-05	-9.74754e-05	-1.40931e-05	1.39064e-06	5.24808e-06	-1.61404e-05	-2.42071e-07	1.25040e-07	1.14920e-07	-1.92800e-06	4.68981e-09	-2.95228e-08	-2.38588e-08	-1.78625e-07
2439.60	1.51442e-03	2.25395e-03	5.96417e-04	-4.07133e-04	5.47382e-05	-6.59546e-05	6.67783e-05	-8.95429e-05	-1.40363e-05	2.70518e-06	7.95033e-06	-1.51803e-05	-2.28437e-07	1.53034e-07	4.78162e-07	-1.89078e-06	8.31568e-10	-3.01762e-08	1.37181e-08	-1.81514e-07
2439.70	1.64576e-03	2.19035e-03	6.49533e-04	-3.30801e-04	5.02897e-05	-7.04455e-05	8.00143e-05	-7.94720e-05	-1.38573e-05	4.02070e-06	1.04783e-05	-1.37677e-05	-2.11580e-07	1.79558e-07	8.31502e-07	-1.78524e-06	-3.11018e-09	-3.03248e-08	5.14475e-08	-1.76525e-07
2439.80	1.77470e-03	2.11937e-03	6.92842e-04	-2.47507e-04	4.54824e-05	-7.46391e-05	9.17295e-05	-6.74395e-05	-1.35554e-05	5.32609e-06	1.27563e-05	-1.19341e-05	-1.91654e-07	2.04188e-07	1.16211e-06	-1.61377e-06	-7.07176e-09	-2.99619e-08	8.76874e-08	-1.63720e-07
2439.90	1.90078e-03	2.04095e-03	7.25540e-04	-1.58528e-04	4.03333e-05	-7.85151e-05	1.01643e-04	-5.36794e-05	-1.31314e-05	6.60979e-06	1.47144e-05	-9.72399e-06	-1.68891e-07	2.26612e-07	1.45770e-06	-1.38121e-06	-1.09881e-08	-2.90733e-08	1.20826e-07	-1.43500e-07
2440.00	2.02362e-03	1.95532e-03	7.46777e-04	-6.52481e-05	3.48666e-05	-8.20355e-05	1.09491e-04	-3.84641e-05	-1.25861e-05	7.86099e-06	1.62901e-05	-7.19296e-06	-1.43490e-07	2.46551e-07	1.70697e-06	-1.09467e-06	-1.47931e-08	-2.76617e-08	1.49347e-07	-1.16600e-07
2440.10	2.14285e-03	1.86257e-03	7.55990e-04	3.09134e-05	2.91051e-05	-8.51767e-05	1.15060e-04	-2.20968e-05	-1.19224e-05	9.06792e-06	1.74308e-05	-4.40680e-06	-1.15756e-07	2.63652e-07	1.90011e-06	-7.63322e-07	-1.84265e-08	-2.57489e-08	1.71904e-07	-8.40574e-08
2440.20	2.25799e-03	1.76278e-03	7.52857e-04	1.28388e-04	2.30730e-05	-8.79235e-05	1.18185e-04	-4.92162e-06	-1.11437e-05	1.02191e-05	1.80956e-05	-1.44032e-06	-8.60299e-08	2.77614e-07	2.02910e-06	-3.98090e-07	-2.18250e-08	-2.33553e-08	1.87393e-07	-4.71806e-08
2440.30	2.36866e-03	1.65619e-03	7.37156e-04	2.25563e-04	1.67928e-05	-9.02461e-05	1.18746e-04	1.26972e-05	-1.02547e-05	1.13039e-05	1.82560e-05	1.62553e-06	-5.45611e-08	2.88234e-07	2.08802e-06	-1.13912e-08	-2.49146e-08	-2.05048e-08	1.94985e-07	-7.50193e-09
2440.40	2.47448e-03	1.54297e-03	7.08902e-04	3.20826e-04	1.03008e-05	-9.21258e-05	1.16681e-04	3.03740e-05	-9.26093e-06	1.23121e-05	1.78970e-05	4.70444e-06	-2.18378e-08	2.95332e-07	2.07334e-06	3.83359e-07	-2.76446e-08	-1.72399e-08	1.94189e-07	3.32956e-08
2440.50	2.57508e-03	1.42332e-03	6.68331e-04	4.12569e-04	3.63104e-06	-9.35449e-05	1.11984e-04	4.77161e-05	-8.16867e-06	1.32330e-05	1.70193e-05	7.70848e-06	1.17948e-08	2.98662e-07	1.98416e-06	7.72150e-07	-2.99562e-08	-1.36096e-08	1.84870e-07	7.34415e-08
2440.60	2.67006e-03	1.29746e-03	6.15874e-04	4.99196e-04	-3.19439e-06	-9.44841e-05	1.04706e-04	6.43389e-05	-6.98601e-06	1.40573e-05	1.56374e-05	1.05512e-05	4.59557e-08	2.98141e-07	1.82216e-06	1.14100e-06	-3.17897e-08	-9.66660e-09	1.67263e-07	1.11166e-07
2440.70	2.75911e-03	1.16562e-03	5.52155e-04	5.79190e-04	-1.01324e-05	-9.49324e-05	9.49597e-05	7.98567e-05	-5.72128e-06	1.47766e-05	1.37809e-05	1.31474e-05	8.00581e-08	2.93718e-07	1.59168e-06	1.47632e-06	-3.31175e-08	-5.47899e-09	1.41975e-07	1.44767e-07
