#[0] time
#[1] realamp_l2mm2
#[2] imagamp_l2mm2
#[3] realamp_l2m2
#[4] imagamp_l2m2
#[5] realamp_l3mm2
#[6] imagamp_l3mm2
#[7] realamp_l3m2
#[8] imagamp_l3m2
#[9] realamp_l4mm2
#[10] imagamp_l4mm2
#[11] realamp_l4m2
#[12] imagamp_l4m2
#[13] realamp_l5mm2
#[14] imagamp_l5mm2
#[15] realamp_l5m2
#[16] imagamp_l5m2
#[17] realamp_l6mm2
#[18] imagamp_l6mm2
#[19] realamp_l6m2
#[20] imagamp_l6m2
2439.40	-1.88440e-02	3.83816e-03	2.91954e-03	-3.94054e-03	-3.60798e-04	2.09156e-04	-3.42613e-04	-3.29681e-04	1.23886e-05	2.04641e-05	-5.26205e-05	1.76598e-06	2.25439e-07	1.80082e-06	-3.29677e-06	2.33340e-06	1.13762e-07	-5.36987e-07	-3.66453e-07	-1.13132e-07
2439.50	-1.88944e-02	4.44436e-03	3.27642e-03	-3.75174e-03	-3.56050e-04	2.28544e-04	-3.13109e-04	-3.68403e-04	1.38646e-05	1.97028e-05	-5.33096e-05	-4.51620e-06	3.90721e-07	1.79177e-06	-3.64225e-06	1.88818e-06	5.40125e-08	-5.51135e-07	-3.50850e-07	-1.68600e-07
2439.60	-1.89467e-02	4.91148e-03	3.53258e-03	-3.57327e-03	-3.48644e-04	2.46637e-04	-2.83644e-04	-3.97014e-04	1.52694e-05	1.89174e-05	-5.30308e-05	-1.01874e-05	5.50484e-07	1.76631e-06	-3.88760e-06	1.42887e-06	-5.70031e-09	-5.58858e-07	-3.25818e-07	-2.19889e-07
2439.70	-1.89889e-02	5.38277e-03	3.77900e-03	-3.37782e-03	-3.40259e-04	2.64558e-04	-2.51578e-04	-4.23318e-04	1.66334e-05	1.80402e-05	-5.21512e-05	-1.58529e-05	7.08696e-07	1.72693e-06	-4.07522e-06	9.37675e-07	-6.64371e-08	-5.60097e-07	-2.93293e-07	-2.67471e-07
2439.80	-1.90204e-02	5.85992e-03	4.01569e-03	-3.16525e-03	-3.31125e-04	2.82238e-04	-2.17103e-04	-4.47042e-04	1.79456e-05	1.70589e-05	-5.06656e-05	-2.14451e-05	8.64319e-07	1.67314e-06	-4.20059e-06	4.21900e-07	-1.27509e-07	-5.54732e-07	-2.53811e-07	-3.10253e-07
2439.90	-1.90420e-02	6.34041e-03	4.24005e-03	-2.93680e-03	-3.21068e-04	2.99647e-04	-1.80430e-04	-4.67931e-04	1.92020e-05	1.59848e-05	-4.85792e-05	-2.68995e-05	1.01601e-06	1.60532e-06	-4.26061e-06	-1.10629e-07	-1.88194e-07	-5.42709e-07	-2.08077e-07	-3.47216e-07
2440.00	-1.90529e-02	6.82476e-03	4.45144e-03	-2.69284e-03	-3.10032e-04	3.16714e-04	-1.41748e-04	-4.85873e-04	2.04006e-05	1.48269e-05	-4.59083e-05	-3.21571e-05	1.16240e-06	1.52412e-06	-4.25332e-06	-6.51713e-07	-2.47771e-07	-5.24048e-07	-1.56956e-07	-3.77443e-07
2440.10	-1.90528e-02	7.31348e-03	4.64940e-03	-2.43398e-03	-2.98171e-04	3.33437e-04	-1.01333e-04	-5.00640e-04	2.15292e-05	1.35799e-05	-4.26690e-05	-3.71507e-05	1.30239e-06	1.42959e-06	-4.17726e-06	-1.19275e-06	-3.05524e-07	-4.98846e-07	-1.01432e-07	-4.00148e-07
2440.20	-1.90414e-02	7.80607e-03	4.83268e-03	-2.16097e-03	-2.85503e-04	3.49778e-04	-5.94479e-05	-5.12038e-04	2.25798e-05	1.22467e-05	-3.88863e-05	-4.18177e-05	1.43469e-06	1.32210e-06	-4.03225e-06	-1.72498e-06	-3.60740e-07	-4.67289e-07	-4.26132e-08	-4.14689e-07
2440.30	-1.90192e-02	8.30226e-03	5.00007e-03	-1.87460e-03	-2.71955e-04	3.65648e-04	-1.63392e-05	-5.19961e-04	2.35520e-05	1.08369e-05	-3.45944e-05	-4.61028e-05	1.55816e-06	1.20255e-06	-3.81948e-06	-2.23970e-06	-4.12711e-07	-4.29633e-07	1.82945e-08	-4.20587e-07
